INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2019-08-01T11:00:00-00:00,2019-08-01T12:00:00-00:00,2019-08-01,5,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,27.81332,3
2019-08-01T16:00:00-00:00,2019-08-01T17:00:00-00:00,2019-08-01,10,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCE,LMP_ENE_PRC,NP15SLAK_5_N001,ALL,1,25.11555,3
2019-08-01T11:00:00-00:00,2019-08-01T12:00:00-00:00,2019-08-01,5,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-0.75096,4
2019-08-01T19:00:00-00:00,2019-08-01T20:00:00-00:00,2019-08-01,13,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-0.85403,4
2019-08-01T07:00:00-00:00,2019-08-01T08:00:00-00:00,2019-08-01,1,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-0.93987,4
2019-08-01T23:00:00-00:00,2019-08-02T00:00:00-00:00,2019-08-01,17,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-1.72736,4
2019-08-01T22:00:00-00:00,2019-08-01T23:00:00-00:00,2019-08-01,16,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-1.62396,4
2019-08-01T20:00:00-00:00,2019-08-01T21:00:00-00:00,2019-08-01,14,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-1.10044,4
2019-08-02T03:00:00-00:00,2019-08-02T04:00:00-00:00,2019-08-01,21,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-2.17675,4
2019-08-02T02:00:00-00:00,2019-08-02T03:00:00-00:00,2019-08-01,20,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-2.67116,4
2019-08-02T01:00:00-00:00,2019-08-02T02:00:00-00:00,2019-08-01,19,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-2.33841,4
2019-08-01T10:00:00-00:00,2019-08-01T11:00:00-00:00,2019-08-01,4,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-0.76144,4
2019-08-01T17:00:00-00:00,2019-08-01T18:00:00-00:00,2019-08-01,11,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-0.40415,4
2019-08-02T06:00:00-00:00,2019-08-02T07:00:00-00:00,2019-08-01,24,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-1.08478,4
2019-08-02T05:00:00-00:00,2019-08-02T06:00:00-00:00,2019-08-01,23,0,NP15SLAK_5_N001,NP15SLAK_5_N001,NP15SLAK_5_N001,DAM,MCL,LMP_LOSS_PRC,NP15SLAK_5_N001,ALL,1,-1.51724,4
