,OPR_DT_PT,OPR_HR_PT,OPR_INTERVAL,NODE_ID,GROUP,POS,$_MWH,INTERVAL_START_PT,INTERVAL_END_PT
5875,2019-04-23,16,0,SP26SLAK_5_N001,269,1,18.23265,2019-04-23 15:00:00+00:00,2019-04-23 16:00:00+00:00
5878,2019-04-23,17,0,SP26SLAK_5_N001,269,1,18.463620000000002,2019-04-23 16:00:00+00:00,2019-04-23 17:00:00+00:00
5881,2019-04-23,18,0,SP26SLAK_5_N001,269,1,24.43572,2019-04-23 17:00:00+00:00,2019-04-23 18:00:00+00:00
5884,2019-04-23,19,0,SP26SLAK_5_N001,269,1,38.938190000000006,2019-04-23 18:00:00+00:00,2019-04-23 19:00:00+00:00
5887,2019-04-23,20,0,SP26SLAK_5_N001,269,1,71.09318,2019-04-23 19:00:00+00:00,2019-04-23 20:00:00+00:00
5890,2019-04-23,21,0,SP26SLAK_5_N001,269,1,55.10725,2019-04-23 20:00:00+00:00,2019-04-23 21:00:00+00:00
5893,2019-04-23,22,0,SP26SLAK_5_N001,269,1,40.410990000000005,2019-04-23 21:00:00+00:00,2019-04-23 22:00:00+00:00
5896,2019-04-23,23,0,SP26SLAK_5_N001,269,1,27.081059999999997,2019-04-23 22:00:00+00:00,2019-04-23 23:00:00+00:00
5899,2019-04-23,24,0,SP26SLAK_5_N001,269,1,24.836579999999998,2019-04-23 23:00:00+00:00,2019-04-24 00:00:00+00:00
5902,2019-04-24,1,0,SP26SLAK_5_N001,281,1,21.74822,2019-04-24 00:00:00+00:00,2019-04-24 01:00:00+00:00
5905,2019-04-24,2,0,SP26SLAK_5_N001,281,1,19.38702,2019-04-24 01:00:00+00:00,2019-04-24 02:00:00+00:00
5908,2019-04-24,3,0,SP26SLAK_5_N001,281,1,19.19346,2019-04-24 02:00:00+00:00,2019-04-24 03:00:00+00:00
5911,2019-04-24,4,0,SP26SLAK_5_N001,281,1,19.260579999999997,2019-04-24 03:00:00+00:00,2019-04-24 04:00:00+00:00
5914,2019-04-24,5,0,SP26SLAK_5_N001,281,1,21.16623,2019-04-24 04:00:00+00:00,2019-04-24 05:00:00+00:00
5917,2019-04-24,6,0,SP26SLAK_5_N001,281,1,30.74901,2019-04-24 05:00:00+00:00,2019-04-24 06:00:00+00:00
5920,2019-04-24,7,0,SP26SLAK_5_N001,281,1,34.76614,2019-04-24 06:00:00+00:00,2019-04-24 07:00:00+00:00
5923,2019-04-24,8,0,SP26SLAK_5_N001,281,1,25.37531,2019-04-24 07:00:00+00:00,2019-04-24 08:00:00+00:00
5926,2019-04-24,9,0,SP26SLAK_5_N001,281,1,17.20903,2019-04-24 08:00:00+00:00,2019-04-24 09:00:00+00:00
5929,2019-04-24,10,0,SP26SLAK_5_N001,281,1,12.35239,2019-04-24 09:00:00+00:00,2019-04-24 10:00:00+00:00
5932,2019-04-24,11,0,SP26SLAK_5_N001,281,1,12.93493,2019-04-24 10:00:00+00:00,2019-04-24 11:00:00+00:00
5935,2019-04-24,12,0,SP26SLAK_5_N001,281,1,15.12261,2019-04-24 11:00:00+00:00,2019-04-24 12:00:00+00:00
5938,2019-04-24,13,0,SP26SLAK_5_N001,281,1,14.828220000000002,2019-04-24 12:00:00+00:00,2019-04-24 13:00:00+00:00
5941,2019-04-24,14,0,SP26SLAK_5_N001,281,1,17.570079999999997,2019-04-24 13:00:00+00:00,2019-04-24 14:00:00+00:00
5944,2019-04-24,15,0,SP26SLAK_5_N001,281,1,19.12642,2019-04-24 14:00:00+00:00,2019-04-24 15:00:00+00:00
5947,2019-04-24,16,0,SP26SLAK_5_N001,281,1,20.586879999999997,2019-04-24 15:00:00+00:00,2019-04-24 16:00:00+00:00
5950,2019-04-24,17,0,SP26SLAK_5_N001,281,1,21.536839999999998,2019-04-24 16:00:00+00:00,2019-04-24 17:00:00+00:00
5953,2019-04-24,18,0,SP26SLAK_5_N001,281,1,25.185489999999998,2019-04-24 17:00:00+00:00,2019-04-24 18:00:00+00:00
5956,2019-04-24,19,0,SP26SLAK_5_N001,281,1,38.90677,2019-04-24 18:00:00+00:00,2019-04-24 19:00:00+00:00
5959,2019-04-24,20,0,SP26SLAK_5_N001,281,1,71.22561,2019-04-24 19:00:00+00:00,2019-04-24 20:00:00+00:00
5962,2019-04-24,21,0,SP26SLAK_5_N001,281,1,54.98883000000001,2019-04-24 20:00:00+00:00,2019-04-24 21:00:00+00:00
5965,2019-04-24,22,0,SP26SLAK_5_N001,281,1,42.69119,2019-04-24 21:00:00+00:00,2019-04-24 22:00:00+00:00
5968,2019-04-24,23,0,SP26SLAK_5_N001,281,1,27.161690000000004,2019-04-24 22:00:00+00:00,2019-04-24 23:00:00+00:00
5971,2019-04-24,24,0,SP26SLAK_5_N001,281,1,24.03653,2019-04-24 23:00:00+00:00,2019-04-25 00:00:00+00:00
5974,2019-04-25,1,0,SP26SLAK_5_N001,293,1,26.5889,2019-04-25 00:00:00+00:00,2019-04-25 01:00:00+00:00
5977,2019-04-25,2,0,SP26SLAK_5_N001,293,1,20.87491,2019-04-25 01:00:00+00:00,2019-04-25 02:00:00+00:00
5980,2019-04-25,3,0,SP26SLAK_5_N001,293,1,19.67156,2019-04-25 02:00:00+00:00,2019-04-25 03:00:00+00:00
5983,2019-04-25,4,0,SP26SLAK_5_N001,293,1,19.4594,2019-04-25 03:00:00+00:00,2019-04-25 04:00:00+00:00
5986,2019-04-25,5,0,SP26SLAK_5_N001,293,1,22.57451,2019-04-25 04:00:00+00:00,2019-04-25 05:00:00+00:00
5989,2019-04-25,6,0,SP26SLAK_5_N001,293,1,31.33565,2019-04-25 05:00:00+00:00,2019-04-25 06:00:00+00:00
5992,2019-04-25,7,0,SP26SLAK_5_N001,293,1,35.68157,2019-04-25 06:00:00+00:00,2019-04-25 07:00:00+00:00
5995,2019-04-25,8,0,SP26SLAK_5_N001,293,1,28.599709999999998,2019-04-25 07:00:00+00:00,2019-04-25 08:00:00+00:00
5998,2019-04-25,9,0,SP26SLAK_5_N001,293,1,20.73254,2019-04-25 08:00:00+00:00,2019-04-25 09:00:00+00:00
6001,2019-04-25,10,0,SP26SLAK_5_N001,293,1,14.19415,2019-04-25 09:00:00+00:00,2019-04-25 10:00:00+00:00
6004,2019-04-25,11,0,SP26SLAK_5_N001,293,1,17.10803,2019-04-25 10:00:00+00:00,2019-04-25 11:00:00+00:00
6007,2019-04-25,12,0,SP26SLAK_5_N001,293,1,16.66767,2019-04-25 11:00:00+00:00,2019-04-25 12:00:00+00:00
6010,2019-04-25,13,0,SP26SLAK_5_N001,293,1,17.06409,2019-04-25 12:00:00+00:00,2019-04-25 13:00:00+00:00
6013,2019-04-25,14,0,SP26SLAK_5_N001,293,1,20.69378,2019-04-25 13:00:00+00:00,2019-04-25 14:00:00+00:00
6016,2019-04-25,15,0,SP26SLAK_5_N001,293,1,22.65356,2019-04-25 14:00:00+00:00,2019-04-25 15:00:00+00:00
6019,2019-04-25,16,0,SP26SLAK_5_N001,293,1,22.17451,2019-04-25 15:00:00+00:00,2019-04-25 16:00:00+00:00
6022,2019-04-25,17,0,SP26SLAK_5_N001,293,1,24.052039999999998,2019-04-25 16:00:00+00:00,2019-04-25 17:00:00+00:00
6025,2019-04-25,18,0,SP26SLAK_5_N001,293,1,28.263540000000003,2019-04-25 17:00:00+00:00,2019-04-25 18:00:00+00:00
6028,2019-04-25,19,0,SP26SLAK_5_N001,293,1,46.90982,2019-04-25 18:00:00+00:00,2019-04-25 19:00:00+00:00
6031,2019-04-25,20,0,SP26SLAK_5_N001,293,1,84.84382,2019-04-25 19:00:00+00:00,2019-04-25 20:00:00+00:00
6034,2019-04-25,21,0,SP26SLAK_5_N001,293,1,60.89611,2019-04-25 20:00:00+00:00,2019-04-25 21:00:00+00:00
6037,2019-04-25,22,0,SP26SLAK_5_N001,293,1,45.66132,2019-04-25 21:00:00+00:00,2019-04-25 22:00:00+00:00
6040,2019-04-25,23,0,SP26SLAK_5_N001,293,1,29.08884,2019-04-25 22:00:00+00:00,2019-04-25 23:00:00+00:00
6043,2019-04-25,24,0,SP26SLAK_5_N001,293,1,25.97363,2019-04-25 23:00:00+00:00,2019-04-26 00:00:00+00:00
6046,2019-04-26,1,0,SP26SLAK_5_N001,305,1,25.31258,2019-04-26 00:00:00+00:00,2019-04-26 01:00:00+00:00
6049,2019-04-26,2,0,SP26SLAK_5_N001,305,1,22.71847,2019-04-26 01:00:00+00:00,2019-04-26 02:00:00+00:00
6052,2019-04-26,3,0,SP26SLAK_5_N001,305,1,20.099429999999998,2019-04-26 02:00:00+00:00,2019-04-26 03:00:00+00:00
6055,2019-04-26,4,0,SP26SLAK_5_N001,305,1,20.49444,2019-04-26 03:00:00+00:00,2019-04-26 04:00:00+00:00
6058,2019-04-26,5,0,SP26SLAK_5_N001,305,1,22.83397,2019-04-26 04:00:00+00:00,2019-04-26 05:00:00+00:00
6061,2019-04-26,6,0,SP26SLAK_5_N001,305,1,34.41945,2019-04-26 05:00:00+00:00,2019-04-26 06:00:00+00:00
6064,2019-04-26,7,0,SP26SLAK_5_N001,305,1,42.83343,2019-04-26 06:00:00+00:00,2019-04-26 07:00:00+00:00
6067,2019-04-26,8,0,SP26SLAK_5_N001,305,1,30.178079999999998,2019-04-26 07:00:00+00:00,2019-04-26 08:00:00+00:00
6070,2019-04-26,9,0,SP26SLAK_5_N001,305,1,14.341289999999999,2019-04-26 08:00:00+00:00,2019-04-26 09:00:00+00:00
6073,2019-04-26,10,0,SP26SLAK_5_N001,305,1,10.400210000000001,2019-04-26 09:00:00+00:00,2019-04-26 10:00:00+00:00
6076,2019-04-26,11,0,SP26SLAK_5_N001,305,1,10.06939,2019-04-26 10:00:00+00:00,2019-04-26 11:00:00+00:00
6079,2019-04-26,12,0,SP26SLAK_5_N001,305,1,9.45382,2019-04-26 11:00:00+00:00,2019-04-26 12:00:00+00:00
6082,2019-04-26,13,0,SP26SLAK_5_N001,305,1,10.34474,2019-04-26 12:00:00+00:00,2019-04-26 13:00:00+00:00
6085,2019-04-26,14,0,SP26SLAK_5_N001,305,1,12.17044,2019-04-26 13:00:00+00:00,2019-04-26 14:00:00+00:00
6088,2019-04-26,15,0,SP26SLAK_5_N001,305,1,13.8369,2019-04-26 14:00:00+00:00,2019-04-26 15:00:00+00:00
6091,2019-04-26,16,0,SP26SLAK_5_N001,305,1,15.68704,2019-04-26 15:00:00+00:00,2019-04-26 16:00:00+00:00
6094,2019-04-26,17,0,SP26SLAK_5_N001,305,1,17.808020000000003,2019-04-26 16:00:00+00:00,2019-04-26 17:00:00+00:00
6097,2019-04-26,18,0,SP26SLAK_5_N001,305,1,24.844520000000003,2019-04-26 17:00:00+00:00,2019-04-26 18:00:00+00:00
6100,2019-04-26,19,0,SP26SLAK_5_N001,305,1,40.214259999999996,2019-04-26 18:00:00+00:00,2019-04-26 19:00:00+00:00
6103,2019-04-26,20,0,SP26SLAK_5_N001,305,1,78.26966,2019-04-26 19:00:00+00:00,2019-04-26 20:00:00+00:00
6106,2019-04-26,21,0,SP26SLAK_5_N001,305,1,61.90205,2019-04-26 20:00:00+00:00,2019-04-26 21:00:00+00:00
6109,2019-04-26,22,0,SP26SLAK_5_N001,305,1,39.276509999999995,2019-04-26 21:00:00+00:00,2019-04-26 22:00:00+00:00
6112,2019-04-26,23,0,SP26SLAK_5_N001,305,1,26.4669,2019-04-26 22:00:00+00:00,2019-04-26 23:00:00+00:00
6115,2019-04-26,24,0,SP26SLAK_5_N001,305,1,24.13857,2019-04-26 23:00:00+00:00,2019-04-27 00:00:00+00:00
6118,2019-04-27,1,0,SP26SLAK_5_N001,317,1,21.97569,2019-04-27 00:00:00+00:00,2019-04-27 01:00:00+00:00
6121,2019-04-27,2,0,SP26SLAK_5_N001,317,1,19.376279999999998,2019-04-27 01:00:00+00:00,2019-04-27 02:00:00+00:00
6124,2019-04-27,3,0,SP26SLAK_5_N001,317,1,16.72072,2019-04-27 02:00:00+00:00,2019-04-27 03:00:00+00:00
6127,2019-04-27,4,0,SP26SLAK_5_N001,317,1,14.039629999999999,2019-04-27 03:00:00+00:00,2019-04-27 04:00:00+00:00
6130,2019-04-27,5,0,SP26SLAK_5_N001,317,1,17.90511,2019-04-27 04:00:00+00:00,2019-04-27 05:00:00+00:00
6133,2019-04-27,6,0,SP26SLAK_5_N001,317,1,21.67075,2019-04-27 05:00:00+00:00,2019-04-27 06:00:00+00:00
6136,2019-04-27,7,0,SP26SLAK_5_N001,317,1,20.54932,2019-04-27 06:00:00+00:00,2019-04-27 07:00:00+00:00
6139,2019-04-27,8,0,SP26SLAK_5_N001,317,1,13.30235,2019-04-27 07:00:00+00:00,2019-04-27 08:00:00+00:00
6142,2019-04-27,9,0,SP26SLAK_5_N001,317,1,2.55514,2019-04-27 08:00:00+00:00,2019-04-27 09:00:00+00:00
6145,2019-04-27,10,0,SP26SLAK_5_N001,317,1,-0.0097,2019-04-27 09:00:00+00:00,2019-04-27 10:00:00+00:00
6148,2019-04-27,11,0,SP26SLAK_5_N001,317,1,-0.01009,2019-04-27 10:00:00+00:00,2019-04-27 11:00:00+00:00
6151,2019-04-27,12,0,SP26SLAK_5_N001,317,1,-0.01014,2019-04-27 11:00:00+00:00,2019-04-27 12:00:00+00:00
6154,2019-04-27,13,0,SP26SLAK_5_N001,317,1,-0.01015,2019-04-27 12:00:00+00:00,2019-04-27 13:00:00+00:00
6157,2019-04-27,14,0,SP26SLAK_5_N001,317,1,-0.01013,2019-04-27 13:00:00+00:00,2019-04-27 14:00:00+00:00
6160,2019-04-27,15,0,SP26SLAK_5_N001,317,1,-0.0101,2019-04-27 14:00:00+00:00,2019-04-27 15:00:00+00:00
6163,2019-04-27,16,0,SP26SLAK_5_N001,317,1,0.88475,2019-04-27 15:00:00+00:00,2019-04-27 16:00:00+00:00
6166,2019-04-27,17,0,SP26SLAK_5_N001,317,1,3.2867300000000004,2019-04-27 16:00:00+00:00,2019-04-27 17:00:00+00:00
6169,2019-04-27,18,0,SP26SLAK_5_N001,317,1,13.04313,2019-04-27 17:00:00+00:00,2019-04-27 18:00:00+00:00
6172,2019-04-27,19,0,SP26SLAK_5_N001,317,1,25.64842,2019-04-27 18:00:00+00:00,2019-04-27 19:00:00+00:00
6175,2019-04-27,20,0,SP26SLAK_5_N001,317,1,47.85971,2019-04-27 19:00:00+00:00,2019-04-27 20:00:00+00:00
6178,2019-04-27,21,0,SP26SLAK_5_N001,317,1,48.48227,2019-04-27 20:00:00+00:00,2019-04-27 21:00:00+00:00
6181,2019-04-27,22,0,SP26SLAK_5_N001,317,1,32.80744,2019-04-27 21:00:00+00:00,2019-04-27 22:00:00+00:00
6184,2019-04-27,23,0,SP26SLAK_5_N001,317,1,23.008779999999998,2019-04-27 22:00:00+00:00,2019-04-27 23:00:00+00:00
6187,2019-04-27,24,0,SP26SLAK_5_N001,317,1,20.2679,2019-04-27 23:00:00+00:00,2019-04-28 00:00:00+00:00
6190,2019-04-28,1,0,SP26SLAK_5_N001,329,1,19.71949,2019-04-28 00:00:00+00:00,2019-04-28 01:00:00+00:00
6193,2019-04-28,2,0,SP26SLAK_5_N001,329,1,17.65224,2019-04-28 01:00:00+00:00,2019-04-28 02:00:00+00:00
6196,2019-04-28,3,0,SP26SLAK_5_N001,329,1,13.627670000000002,2019-04-28 02:00:00+00:00,2019-04-28 03:00:00+00:00
6199,2019-04-28,4,0,SP26SLAK_5_N001,329,1,15.1803,2019-04-28 03:00:00+00:00,2019-04-28 04:00:00+00:00
6202,2019-04-28,5,0,SP26SLAK_5_N001,329,1,17.19138,2019-04-28 04:00:00+00:00,2019-04-28 05:00:00+00:00
6205,2019-04-28,6,0,SP26SLAK_5_N001,329,1,21.36156,2019-04-28 05:00:00+00:00,2019-04-28 06:00:00+00:00
6208,2019-04-28,7,0,SP26SLAK_5_N001,329,1,18.052020000000002,2019-04-28 06:00:00+00:00,2019-04-28 07:00:00+00:00
6211,2019-04-28,8,0,SP26SLAK_5_N001,329,1,5.07586,2019-04-28 07:00:00+00:00,2019-04-28 08:00:00+00:00
6214,2019-04-28,9,0,SP26SLAK_5_N001,329,1,0.0,2019-04-28 08:00:00+00:00,2019-04-28 09:00:00+00:00
6217,2019-04-28,10,0,SP26SLAK_5_N001,329,1,-1.04849,2019-04-28 09:00:00+00:00,2019-04-28 10:00:00+00:00
6220,2019-04-28,11,0,SP26SLAK_5_N001,329,1,-4.61491,2019-04-28 10:00:00+00:00,2019-04-28 11:00:00+00:00
6223,2019-04-28,12,0,SP26SLAK_5_N001,329,1,-4.91525,2019-04-28 11:00:00+00:00,2019-04-28 12:00:00+00:00
6226,2019-04-28,13,0,SP26SLAK_5_N001,329,1,-2.39857,2019-04-28 12:00:00+00:00,2019-04-28 13:00:00+00:00
6229,2019-04-28,14,0,SP26SLAK_5_N001,329,1,-1.01424,2019-04-28 13:00:00+00:00,2019-04-28 14:00:00+00:00
6232,2019-04-28,15,0,SP26SLAK_5_N001,329,1,-0.01011,2019-04-28 14:00:00+00:00,2019-04-28 15:00:00+00:00
6235,2019-04-28,16,0,SP26SLAK_5_N001,329,1,0.65367,2019-04-28 15:00:00+00:00,2019-04-28 16:00:00+00:00
6238,2019-04-28,17,0,SP26SLAK_5_N001,329,1,4.04205,2019-04-28 16:00:00+00:00,2019-04-28 17:00:00+00:00
6241,2019-04-28,18,0,SP26SLAK_5_N001,329,1,19.76628,2019-04-28 17:00:00+00:00,2019-04-28 18:00:00+00:00
6244,2019-04-28,19,0,SP26SLAK_5_N001,329,1,39.68183,2019-04-28 18:00:00+00:00,2019-04-28 19:00:00+00:00
6247,2019-04-28,20,0,SP26SLAK_5_N001,329,1,51.97524,2019-04-28 19:00:00+00:00,2019-04-28 20:00:00+00:00
6250,2019-04-28,21,0,SP26SLAK_5_N001,329,1,51.3898,2019-04-28 20:00:00+00:00,2019-04-28 21:00:00+00:00
6253,2019-04-28,22,0,SP26SLAK_5_N001,329,1,40.56242,2019-04-28 21:00:00+00:00,2019-04-28 22:00:00+00:00
6256,2019-04-28,23,0,SP26SLAK_5_N001,329,1,26.517190000000003,2019-04-28 22:00:00+00:00,2019-04-28 23:00:00+00:00
6259,2019-04-28,24,0,SP26SLAK_5_N001,329,1,20.82764,2019-04-28 23:00:00+00:00,2019-04-29 00:00:00+00:00
6262,2019-04-29,1,0,SP26SLAK_5_N001,341,1,16.759510000000002,2019-04-29 00:00:00+00:00,2019-04-29 01:00:00+00:00
6265,2019-04-29,2,0,SP26SLAK_5_N001,341,1,16.628510000000002,2019-04-29 01:00:00+00:00,2019-04-29 02:00:00+00:00
6268,2019-04-29,3,0,SP26SLAK_5_N001,341,1,14.92702,2019-04-29 02:00:00+00:00,2019-04-29 03:00:00+00:00
6271,2019-04-29,4,0,SP26SLAK_5_N001,341,1,15.078879999999998,2019-04-29 03:00:00+00:00,2019-04-29 04:00:00+00:00
6274,2019-04-29,5,0,SP26SLAK_5_N001,341,1,17.0377,2019-04-29 04:00:00+00:00,2019-04-29 05:00:00+00:00
6277,2019-04-29,6,0,SP26SLAK_5_N001,341,1,23.92803,2019-04-29 05:00:00+00:00,2019-04-29 06:00:00+00:00
6280,2019-04-29,7,0,SP26SLAK_5_N001,341,1,35.14071,2019-04-29 06:00:00+00:00,2019-04-29 07:00:00+00:00
6283,2019-04-29,8,0,SP26SLAK_5_N001,341,1,31.344959999999997,2019-04-29 07:00:00+00:00,2019-04-29 08:00:00+00:00
6286,2019-04-29,9,0,SP26SLAK_5_N001,341,1,21.64181,2019-04-29 08:00:00+00:00,2019-04-29 09:00:00+00:00
6289,2019-04-29,10,0,SP26SLAK_5_N001,341,1,17.89157,2019-04-29 09:00:00+00:00,2019-04-29 10:00:00+00:00
6292,2019-04-29,11,0,SP26SLAK_5_N001,341,1,16.0869,2019-04-29 10:00:00+00:00,2019-04-29 11:00:00+00:00
6295,2019-04-29,12,0,SP26SLAK_5_N001,341,1,15.736410000000001,2019-04-29 11:00:00+00:00,2019-04-29 12:00:00+00:00
6298,2019-04-29,13,0,SP26SLAK_5_N001,341,1,12.91785,2019-04-29 12:00:00+00:00,2019-04-29 13:00:00+00:00
6301,2019-04-29,14,0,SP26SLAK_5_N001,341,1,12.99617,2019-04-29 13:00:00+00:00,2019-04-29 14:00:00+00:00
6304,2019-04-29,15,0,SP26SLAK_5_N001,341,1,11.47148,2019-04-29 14:00:00+00:00,2019-04-29 15:00:00+00:00
6307,2019-04-29,16,0,SP26SLAK_5_N001,341,1,14.08099,2019-04-29 15:00:00+00:00,2019-04-29 16:00:00+00:00
6310,2019-04-29,17,0,SP26SLAK_5_N001,341,1,12.1981,2019-04-29 16:00:00+00:00,2019-04-29 17:00:00+00:00
6313,2019-04-29,18,0,SP26SLAK_5_N001,341,1,17.73951,2019-04-29 17:00:00+00:00,2019-04-29 18:00:00+00:00
6316,2019-04-29,19,0,SP26SLAK_5_N001,341,1,27.49525,2019-04-29 18:00:00+00:00,2019-04-29 19:00:00+00:00
6319,2019-04-29,20,0,SP26SLAK_5_N001,341,1,49.140679999999996,2019-04-29 19:00:00+00:00,2019-04-29 20:00:00+00:00
6322,2019-04-29,21,0,SP26SLAK_5_N001,341,1,47.70807,2019-04-29 20:00:00+00:00,2019-04-29 21:00:00+00:00
6325,2019-04-29,22,0,SP26SLAK_5_N001,341,1,36.83031,2019-04-29 21:00:00+00:00,2019-04-29 22:00:00+00:00
6328,2019-04-29,23,0,SP26SLAK_5_N001,341,1,23.52662,2019-04-29 22:00:00+00:00,2019-04-29 23:00:00+00:00
6331,2019-04-29,24,0,SP26SLAK_5_N001,341,1,18.95726,2019-04-29 23:00:00+00:00,2019-04-30 00:00:00+00:00
6334,2019-04-30,1,0,SP26SLAK_5_N001,353,1,22.30783,2019-04-30 00:00:00+00:00,2019-04-30 01:00:00+00:00
6337,2019-04-30,2,0,SP26SLAK_5_N001,353,1,21.11272,2019-04-30 01:00:00+00:00,2019-04-30 02:00:00+00:00
6340,2019-04-30,3,0,SP26SLAK_5_N001,353,1,18.54322,2019-04-30 02:00:00+00:00,2019-04-30 03:00:00+00:00
6343,2019-04-30,4,0,SP26SLAK_5_N001,353,1,18.82004,2019-04-30 03:00:00+00:00,2019-04-30 04:00:00+00:00
6346,2019-04-30,5,0,SP26SLAK_5_N001,353,1,22.91256,2019-04-30 04:00:00+00:00,2019-04-30 05:00:00+00:00
6349,2019-04-30,6,0,SP26SLAK_5_N001,353,1,36.084309999999995,2019-04-30 05:00:00+00:00,2019-04-30 06:00:00+00:00
6352,2019-04-30,7,0,SP26SLAK_5_N001,353,1,34.58078,2019-04-30 06:00:00+00:00,2019-04-30 07:00:00+00:00
6355,2019-04-30,8,0,SP26SLAK_5_N001,353,1,26.67142,2019-04-30 07:00:00+00:00,2019-04-30 08:00:00+00:00
6358,2019-04-30,9,0,SP26SLAK_5_N001,353,1,17.42416,2019-04-30 08:00:00+00:00,2019-04-30 09:00:00+00:00
6361,2019-04-30,10,0,SP26SLAK_5_N001,353,1,12.717419999999999,2019-04-30 09:00:00+00:00,2019-04-30 10:00:00+00:00
6364,2019-04-30,11,0,SP26SLAK_5_N001,353,1,9.5292,2019-04-30 10:00:00+00:00,2019-04-30 11:00:00+00:00
6367,2019-04-30,12,0,SP26SLAK_5_N001,353,1,4.73834,2019-04-30 11:00:00+00:00,2019-04-30 12:00:00+00:00
6370,2019-04-30,13,0,SP26SLAK_5_N001,353,1,2.55635,2019-04-30 12:00:00+00:00,2019-04-30 13:00:00+00:00
6373,2019-04-30,14,0,SP26SLAK_5_N001,353,1,2.98706,2019-04-30 13:00:00+00:00,2019-04-30 14:00:00+00:00
6376,2019-04-30,15,0,SP26SLAK_5_N001,353,1,0.99,2019-04-30 14:00:00+00:00,2019-04-30 15:00:00+00:00
6379,2019-04-30,16,0,SP26SLAK_5_N001,353,1,2.2326599999999996,2019-04-30 15:00:00+00:00,2019-04-30 16:00:00+00:00
6382,2019-04-30,17,0,SP26SLAK_5_N001,353,1,3.40023,2019-04-30 16:00:00+00:00,2019-04-30 17:00:00+00:00
6385,2019-04-30,18,0,SP26SLAK_5_N001,353,1,14.81976,2019-04-30 17:00:00+00:00,2019-04-30 18:00:00+00:00
6388,2019-04-30,19,0,SP26SLAK_5_N001,353,1,33.102959999999996,2019-04-30 18:00:00+00:00,2019-04-30 19:00:00+00:00
6391,2019-04-30,20,0,SP26SLAK_5_N001,353,1,51.580420000000004,2019-04-30 19:00:00+00:00,2019-04-30 20:00:00+00:00
6394,2019-04-30,21,0,SP26SLAK_5_N001,353,1,51.54019,2019-04-30 20:00:00+00:00,2019-04-30 21:00:00+00:00
6397,2019-04-30,22,0,SP26SLAK_5_N001,353,1,42.30682,2019-04-30 21:00:00+00:00,2019-04-30 22:00:00+00:00
6400,2019-04-30,23,0,SP26SLAK_5_N001,353,1,34.25783,2019-04-30 22:00:00+00:00,2019-04-30 23:00:00+00:00
6403,2019-04-30,24,0,SP26SLAK_5_N001,353,1,24.36532,2019-04-30 23:00:00+00:00,2019-05-01 00:00:00+00:00
6406,2019-05-01,1,0,SP26SLAK_5_N001,5,1,23.15565,2019-05-01 00:00:00+00:00,2019-05-01 01:00:00+00:00
6409,2019-05-01,2,0,SP26SLAK_5_N001,5,1,20.383960000000002,2019-05-01 01:00:00+00:00,2019-05-01 02:00:00+00:00
6412,2019-05-01,3,0,SP26SLAK_5_N001,5,1,19.15875,2019-05-01 02:00:00+00:00,2019-05-01 03:00:00+00:00
6415,2019-05-01,4,0,SP26SLAK_5_N001,5,1,19.28431,2019-05-01 03:00:00+00:00,2019-05-01 04:00:00+00:00
6418,2019-05-01,5,0,SP26SLAK_5_N001,5,1,22.93734,2019-05-01 04:00:00+00:00,2019-05-01 05:00:00+00:00
6421,2019-05-01,6,0,SP26SLAK_5_N001,5,1,34.62778,2019-05-01 05:00:00+00:00,2019-05-01 06:00:00+00:00
6424,2019-05-01,7,0,SP26SLAK_5_N001,5,1,39.169709999999995,2019-05-01 06:00:00+00:00,2019-05-01 07:00:00+00:00
6427,2019-05-01,8,0,SP26SLAK_5_N001,5,1,31.44843,2019-05-01 07:00:00+00:00,2019-05-01 08:00:00+00:00
6430,2019-05-01,9,0,SP26SLAK_5_N001,5,1,21.31699,2019-05-01 08:00:00+00:00,2019-05-01 09:00:00+00:00
6433,2019-05-01,10,0,SP26SLAK_5_N001,5,1,17.575329999999997,2019-05-01 09:00:00+00:00,2019-05-01 10:00:00+00:00
6436,2019-05-01,11,0,SP26SLAK_5_N001,5,1,15.780489999999999,2019-05-01 10:00:00+00:00,2019-05-01 11:00:00+00:00
6439,2019-05-01,12,0,SP26SLAK_5_N001,5,1,13.10481,2019-05-01 11:00:00+00:00,2019-05-01 12:00:00+00:00
6442,2019-05-01,13,0,SP26SLAK_5_N001,5,1,12.98943,2019-05-01 12:00:00+00:00,2019-05-01 13:00:00+00:00
6445,2019-05-01,14,0,SP26SLAK_5_N001,5,1,13.57973,2019-05-01 13:00:00+00:00,2019-05-01 14:00:00+00:00
6448,2019-05-01,15,0,SP26SLAK_5_N001,5,1,15.81214,2019-05-01 14:00:00+00:00,2019-05-01 15:00:00+00:00
6451,2019-05-01,16,0,SP26SLAK_5_N001,5,1,17.63423,2019-05-01 15:00:00+00:00,2019-05-01 16:00:00+00:00
6454,2019-05-01,17,0,SP26SLAK_5_N001,5,1,16.58719,2019-05-01 16:00:00+00:00,2019-05-01 17:00:00+00:00
6457,2019-05-01,18,0,SP26SLAK_5_N001,5,1,24.000629999999997,2019-05-01 17:00:00+00:00,2019-05-01 18:00:00+00:00
6460,2019-05-01,19,0,SP26SLAK_5_N001,5,1,37.79443,2019-05-01 18:00:00+00:00,2019-05-01 19:00:00+00:00
