,OPR_DT_PT,OPR_HR_PT,OPR_INTERVAL,NODE_ID,GROUP,POS,$_MWH,INTERVAL_START_PT,INTERVAL_END_PT
4563,2019-04-05,11,0,NP15SLAK_5_N001,49,1,21.19647,2019-04-05 10:00:00+00:00,2019-04-05 11:00:00+00:00
4566,2019-04-05,12,0,NP15SLAK_5_N001,49,1,19.63823,2019-04-05 11:00:00+00:00,2019-04-05 12:00:00+00:00
4569,2019-04-05,13,0,NP15SLAK_5_N001,49,1,16.99772,2019-04-05 12:00:00+00:00,2019-04-05 13:00:00+00:00
4572,2019-04-05,14,0,NP15SLAK_5_N001,49,1,16.09695,2019-04-05 13:00:00+00:00,2019-04-05 14:00:00+00:00
4575,2019-04-05,15,0,NP15SLAK_5_N001,49,1,19.6241,2019-04-05 14:00:00+00:00,2019-04-05 15:00:00+00:00
4578,2019-04-05,16,0,NP15SLAK_5_N001,49,1,21.795939999999998,2019-04-05 15:00:00+00:00,2019-04-05 16:00:00+00:00
4581,2019-04-05,17,0,NP15SLAK_5_N001,49,1,21.075689999999998,2019-04-05 16:00:00+00:00,2019-04-05 17:00:00+00:00
4584,2019-04-05,18,0,NP15SLAK_5_N001,49,1,28.60695,2019-04-05 17:00:00+00:00,2019-04-05 18:00:00+00:00
4587,2019-04-05,19,0,NP15SLAK_5_N001,49,1,40.77713,2019-04-05 18:00:00+00:00,2019-04-05 19:00:00+00:00
4590,2019-04-05,20,0,NP15SLAK_5_N001,49,1,56.66137,2019-04-05 19:00:00+00:00,2019-04-05 20:00:00+00:00
4593,2019-04-05,21,0,NP15SLAK_5_N001,49,1,49.01465,2019-04-05 20:00:00+00:00,2019-04-05 21:00:00+00:00
4596,2019-04-05,22,0,NP15SLAK_5_N001,49,1,40.87162,2019-04-05 21:00:00+00:00,2019-04-05 22:00:00+00:00
4599,2019-04-05,23,0,NP15SLAK_5_N001,49,1,36.13627,2019-04-05 22:00:00+00:00,2019-04-05 23:00:00+00:00
4602,2019-04-05,24,0,NP15SLAK_5_N001,49,1,30.33778,2019-04-05 23:00:00+00:00,2019-04-06 00:00:00+00:00
4605,2019-04-06,1,0,NP15SLAK_5_N001,61,1,31.605059999999998,2019-04-06 00:00:00+00:00,2019-04-06 01:00:00+00:00
4608,2019-04-06,2,0,NP15SLAK_5_N001,61,1,28.893259999999998,2019-04-06 01:00:00+00:00,2019-04-06 02:00:00+00:00
4611,2019-04-06,3,0,NP15SLAK_5_N001,61,1,22.61929,2019-04-06 02:00:00+00:00,2019-04-06 03:00:00+00:00
4614,2019-04-06,4,0,NP15SLAK_5_N001,61,1,21.85753,2019-04-06 03:00:00+00:00,2019-04-06 04:00:00+00:00
4617,2019-04-06,5,0,NP15SLAK_5_N001,61,1,24.435579999999998,2019-04-06 04:00:00+00:00,2019-04-06 05:00:00+00:00
4620,2019-04-06,6,0,NP15SLAK_5_N001,61,1,31.21358,2019-04-06 05:00:00+00:00,2019-04-06 06:00:00+00:00
4623,2019-04-06,7,0,NP15SLAK_5_N001,61,1,37.832440000000005,2019-04-06 06:00:00+00:00,2019-04-06 07:00:00+00:00
4626,2019-04-06,8,0,NP15SLAK_5_N001,61,1,27.66535,2019-04-06 07:00:00+00:00,2019-04-06 08:00:00+00:00
4629,2019-04-06,9,0,NP15SLAK_5_N001,61,1,15.061689999999999,2019-04-06 08:00:00+00:00,2019-04-06 09:00:00+00:00
4632,2019-04-06,10,0,NP15SLAK_5_N001,61,1,2.81584,2019-04-06 09:00:00+00:00,2019-04-06 10:00:00+00:00
4635,2019-04-06,11,0,NP15SLAK_5_N001,61,1,1.13585,2019-04-06 10:00:00+00:00,2019-04-06 11:00:00+00:00
4638,2019-04-06,12,0,NP15SLAK_5_N001,61,1,-0.40036,2019-04-06 11:00:00+00:00,2019-04-06 12:00:00+00:00
4641,2019-04-06,13,0,NP15SLAK_5_N001,61,1,-0.99306,2019-04-06 12:00:00+00:00,2019-04-06 13:00:00+00:00
4644,2019-04-06,14,0,NP15SLAK_5_N001,61,1,-1.8093400000000002,2019-04-06 13:00:00+00:00,2019-04-06 14:00:00+00:00
4647,2019-04-06,15,0,NP15SLAK_5_N001,61,1,-3.6709,2019-04-06 14:00:00+00:00,2019-04-06 15:00:00+00:00
4650,2019-04-06,16,0,NP15SLAK_5_N001,61,1,-1.08514,2019-04-06 15:00:00+00:00,2019-04-06 16:00:00+00:00
4653,2019-04-06,17,0,NP15SLAK_5_N001,61,1,-0.00047000000000000004,2019-04-06 16:00:00+00:00,2019-04-06 17:00:00+00:00
4656,2019-04-06,18,0,NP15SLAK_5_N001,61,1,11.61116,2019-04-06 17:00:00+00:00,2019-04-06 18:00:00+00:00
4659,2019-04-06,19,0,NP15SLAK_5_N001,61,1,30.09902,2019-04-06 18:00:00+00:00,2019-04-06 19:00:00+00:00
4662,2019-04-06,20,0,NP15SLAK_5_N001,61,1,50.49627,2019-04-06 19:00:00+00:00,2019-04-06 20:00:00+00:00
4665,2019-04-06,21,0,NP15SLAK_5_N001,61,1,51.17054,2019-04-06 20:00:00+00:00,2019-04-06 21:00:00+00:00
4668,2019-04-06,22,0,NP15SLAK_5_N001,61,1,41.60607,2019-04-06 21:00:00+00:00,2019-04-06 22:00:00+00:00
4671,2019-04-06,23,0,NP15SLAK_5_N001,61,1,32.52513,2019-04-06 22:00:00+00:00,2019-04-06 23:00:00+00:00
4674,2019-04-06,24,0,NP15SLAK_5_N001,61,1,28.58894,2019-04-06 23:00:00+00:00,2019-04-07 00:00:00+00:00
4677,2019-04-07,1,0,NP15SLAK_5_N001,73,1,28.496240000000004,2019-04-07 00:00:00+00:00,2019-04-07 01:00:00+00:00
4680,2019-04-07,2,0,NP15SLAK_5_N001,73,1,23.73926,2019-04-07 01:00:00+00:00,2019-04-07 02:00:00+00:00
4683,2019-04-07,3,0,NP15SLAK_5_N001,73,1,22.59062,2019-04-07 02:00:00+00:00,2019-04-07 03:00:00+00:00
4686,2019-04-07,4,0,NP15SLAK_5_N001,73,1,22.01359,2019-04-07 03:00:00+00:00,2019-04-07 04:00:00+00:00
4689,2019-04-07,5,0,NP15SLAK_5_N001,73,1,22.82711,2019-04-07 04:00:00+00:00,2019-04-07 05:00:00+00:00
4692,2019-04-07,6,0,NP15SLAK_5_N001,73,1,26.641309999999997,2019-04-07 05:00:00+00:00,2019-04-07 06:00:00+00:00
4695,2019-04-07,7,0,NP15SLAK_5_N001,73,1,27.03435,2019-04-07 06:00:00+00:00,2019-04-07 07:00:00+00:00
4698,2019-04-07,8,0,NP15SLAK_5_N001,73,1,19.72724,2019-04-07 07:00:00+00:00,2019-04-07 08:00:00+00:00
4701,2019-04-07,9,0,NP15SLAK_5_N001,73,1,6.58372,2019-04-07 08:00:00+00:00,2019-04-07 09:00:00+00:00
4704,2019-04-07,10,0,NP15SLAK_5_N001,73,1,0.00014,2019-04-07 09:00:00+00:00,2019-04-07 10:00:00+00:00
4707,2019-04-07,11,0,NP15SLAK_5_N001,73,1,-0.01102,2019-04-07 10:00:00+00:00,2019-04-07 11:00:00+00:00
4710,2019-04-07,12,0,NP15SLAK_5_N001,73,1,-0.01061,2019-04-07 11:00:00+00:00,2019-04-07 12:00:00+00:00
4713,2019-04-07,13,0,NP15SLAK_5_N001,73,1,-0.15578,2019-04-07 12:00:00+00:00,2019-04-07 13:00:00+00:00
4716,2019-04-07,14,0,NP15SLAK_5_N001,73,1,-0.0103,2019-04-07 13:00:00+00:00,2019-04-07 14:00:00+00:00
4719,2019-04-07,15,0,NP15SLAK_5_N001,73,1,-0.0013800000000000002,2019-04-07 14:00:00+00:00,2019-04-07 15:00:00+00:00
4722,2019-04-07,16,0,NP15SLAK_5_N001,73,1,-0.01011,2019-04-07 15:00:00+00:00,2019-04-07 16:00:00+00:00
4725,2019-04-07,17,0,NP15SLAK_5_N001,73,1,0.99459,2019-04-07 16:00:00+00:00,2019-04-07 17:00:00+00:00
4728,2019-04-07,18,0,NP15SLAK_5_N001,73,1,21.02776,2019-04-07 17:00:00+00:00,2019-04-07 18:00:00+00:00
4731,2019-04-07,19,0,NP15SLAK_5_N001,73,1,41.04622,2019-04-07 18:00:00+00:00,2019-04-07 19:00:00+00:00
4734,2019-04-07,20,0,NP15SLAK_5_N001,73,1,59.5411,2019-04-07 19:00:00+00:00,2019-04-07 20:00:00+00:00
4737,2019-04-07,21,0,NP15SLAK_5_N001,73,1,52.41812,2019-04-07 20:00:00+00:00,2019-04-07 21:00:00+00:00
4740,2019-04-07,22,0,NP15SLAK_5_N001,73,1,47.45814,2019-04-07 21:00:00+00:00,2019-04-07 22:00:00+00:00
4743,2019-04-07,23,0,NP15SLAK_5_N001,73,1,40.69897,2019-04-07 22:00:00+00:00,2019-04-07 23:00:00+00:00
4746,2019-04-07,24,0,NP15SLAK_5_N001,73,1,31.91822,2019-04-07 23:00:00+00:00,2019-04-08 00:00:00+00:00
4749,2019-04-08,1,0,NP15SLAK_5_N001,85,1,26.57818,2019-04-08 00:00:00+00:00,2019-04-08 01:00:00+00:00
4752,2019-04-08,2,0,NP15SLAK_5_N001,85,1,24.35144,2019-04-08 01:00:00+00:00,2019-04-08 02:00:00+00:00
4755,2019-04-08,3,0,NP15SLAK_5_N001,85,1,23.012079999999997,2019-04-08 02:00:00+00:00,2019-04-08 03:00:00+00:00
4758,2019-04-08,4,0,NP15SLAK_5_N001,85,1,23.07074,2019-04-08 03:00:00+00:00,2019-04-08 04:00:00+00:00
4761,2019-04-08,5,0,NP15SLAK_5_N001,85,1,28.22052,2019-04-08 04:00:00+00:00,2019-04-08 05:00:00+00:00
4764,2019-04-08,6,0,NP15SLAK_5_N001,85,1,39.05725,2019-04-08 05:00:00+00:00,2019-04-08 06:00:00+00:00
4767,2019-04-08,7,0,NP15SLAK_5_N001,85,1,47.04847,2019-04-08 06:00:00+00:00,2019-04-08 07:00:00+00:00
4770,2019-04-08,8,0,NP15SLAK_5_N001,85,1,45.27502,2019-04-08 07:00:00+00:00,2019-04-08 08:00:00+00:00
4773,2019-04-08,9,0,NP15SLAK_5_N001,85,1,27.991659999999996,2019-04-08 08:00:00+00:00,2019-04-08 09:00:00+00:00
4776,2019-04-08,10,0,NP15SLAK_5_N001,85,1,18.62728,2019-04-08 09:00:00+00:00,2019-04-08 10:00:00+00:00
4779,2019-04-08,11,0,NP15SLAK_5_N001,85,1,20.950129999999998,2019-04-08 10:00:00+00:00,2019-04-08 11:00:00+00:00
4782,2019-04-08,12,0,NP15SLAK_5_N001,85,1,18.65625,2019-04-08 11:00:00+00:00,2019-04-08 12:00:00+00:00
4785,2019-04-08,13,0,NP15SLAK_5_N001,85,1,18.10218,2019-04-08 12:00:00+00:00,2019-04-08 13:00:00+00:00
4788,2019-04-08,14,0,NP15SLAK_5_N001,85,1,16.82214,2019-04-08 13:00:00+00:00,2019-04-08 14:00:00+00:00
4791,2019-04-08,15,0,NP15SLAK_5_N001,85,1,17.98178,2019-04-08 14:00:00+00:00,2019-04-08 15:00:00+00:00
4794,2019-04-08,16,0,NP15SLAK_5_N001,85,1,18.63701,2019-04-08 15:00:00+00:00,2019-04-08 16:00:00+00:00
4797,2019-04-08,17,0,NP15SLAK_5_N001,85,1,22.892979999999998,2019-04-08 16:00:00+00:00,2019-04-08 17:00:00+00:00
4800,2019-04-08,18,0,NP15SLAK_5_N001,85,1,35.13702,2019-04-08 17:00:00+00:00,2019-04-08 18:00:00+00:00
4803,2019-04-08,19,0,NP15SLAK_5_N001,85,1,55.67315,2019-04-08 18:00:00+00:00,2019-04-08 19:00:00+00:00
4806,2019-04-08,20,0,NP15SLAK_5_N001,85,1,76.98461,2019-04-08 19:00:00+00:00,2019-04-08 20:00:00+00:00
4809,2019-04-08,21,0,NP15SLAK_5_N001,85,1,61.852030000000006,2019-04-08 20:00:00+00:00,2019-04-08 21:00:00+00:00
4812,2019-04-08,22,0,NP15SLAK_5_N001,85,1,50.160270000000004,2019-04-08 21:00:00+00:00,2019-04-08 22:00:00+00:00
4815,2019-04-08,23,0,NP15SLAK_5_N001,85,1,36.08231,2019-04-08 22:00:00+00:00,2019-04-08 23:00:00+00:00
4818,2019-04-08,24,0,NP15SLAK_5_N001,85,1,30.4438,2019-04-08 23:00:00+00:00,2019-04-09 00:00:00+00:00
4821,2019-04-09,1,0,NP15SLAK_5_N001,97,1,23.13081,2019-04-09 00:00:00+00:00,2019-04-09 01:00:00+00:00
4824,2019-04-09,2,0,NP15SLAK_5_N001,97,1,20.049570000000003,2019-04-09 01:00:00+00:00,2019-04-09 02:00:00+00:00
4827,2019-04-09,3,0,NP15SLAK_5_N001,97,1,18.93357,2019-04-09 02:00:00+00:00,2019-04-09 03:00:00+00:00
4830,2019-04-09,4,0,NP15SLAK_5_N001,97,1,20.19763,2019-04-09 03:00:00+00:00,2019-04-09 04:00:00+00:00
4833,2019-04-09,5,0,NP15SLAK_5_N001,97,1,20.30462,2019-04-09 04:00:00+00:00,2019-04-09 05:00:00+00:00
4836,2019-04-09,6,0,NP15SLAK_5_N001,97,1,28.416179999999997,2019-04-09 05:00:00+00:00,2019-04-09 06:00:00+00:00
4839,2019-04-09,7,0,NP15SLAK_5_N001,97,1,41.1233,2019-04-09 06:00:00+00:00,2019-04-09 07:00:00+00:00
4842,2019-04-09,8,0,NP15SLAK_5_N001,97,1,33.97377,2019-04-09 07:00:00+00:00,2019-04-09 08:00:00+00:00
4845,2019-04-09,9,0,NP15SLAK_5_N001,97,1,22.48607,2019-04-09 08:00:00+00:00,2019-04-09 09:00:00+00:00
4848,2019-04-09,10,0,NP15SLAK_5_N001,97,1,11.228819999999999,2019-04-09 09:00:00+00:00,2019-04-09 10:00:00+00:00
4851,2019-04-09,11,0,NP15SLAK_5_N001,97,1,2.09187,2019-04-09 10:00:00+00:00,2019-04-09 11:00:00+00:00
4854,2019-04-09,12,0,NP15SLAK_5_N001,97,1,-0.0103,2019-04-09 11:00:00+00:00,2019-04-09 12:00:00+00:00
4857,2019-04-09,13,0,NP15SLAK_5_N001,97,1,-0.01018,2019-04-09 12:00:00+00:00,2019-04-09 13:00:00+00:00
4860,2019-04-09,14,0,NP15SLAK_5_N001,97,1,-0.010579999999999999,2019-04-09 13:00:00+00:00,2019-04-09 14:00:00+00:00
4863,2019-04-09,15,0,NP15SLAK_5_N001,97,1,-0.01055,2019-04-09 14:00:00+00:00,2019-04-09 15:00:00+00:00
4866,2019-04-09,16,0,NP15SLAK_5_N001,97,1,-0.01023,2019-04-09 15:00:00+00:00,2019-04-09 16:00:00+00:00
4869,2019-04-09,17,0,NP15SLAK_5_N001,97,1,0.00836,2019-04-09 16:00:00+00:00,2019-04-09 17:00:00+00:00
4872,2019-04-09,18,0,NP15SLAK_5_N001,97,1,8.58212,2019-04-09 17:00:00+00:00,2019-04-09 18:00:00+00:00
4875,2019-04-09,19,0,NP15SLAK_5_N001,97,1,34.521879999999996,2019-04-09 18:00:00+00:00,2019-04-09 19:00:00+00:00
4878,2019-04-09,20,0,NP15SLAK_5_N001,97,1,60.35508000000001,2019-04-09 19:00:00+00:00,2019-04-09 20:00:00+00:00
4881,2019-04-09,21,0,NP15SLAK_5_N001,97,1,56.304269999999995,2019-04-09 20:00:00+00:00,2019-04-09 21:00:00+00:00
4884,2019-04-09,22,0,NP15SLAK_5_N001,97,1,42.992540000000005,2019-04-09 21:00:00+00:00,2019-04-09 22:00:00+00:00
4887,2019-04-09,23,0,NP15SLAK_5_N001,97,1,29.71841,2019-04-09 22:00:00+00:00,2019-04-09 23:00:00+00:00
4890,2019-04-09,24,0,NP15SLAK_5_N001,97,1,22.761229999999998,2019-04-09 23:00:00+00:00,2019-04-10 00:00:00+00:00
4893,2019-04-10,1,0,NP15SLAK_5_N001,109,1,18.930220000000002,2019-04-10 00:00:00+00:00,2019-04-10 01:00:00+00:00
4896,2019-04-10,2,0,NP15SLAK_5_N001,109,1,16.08857,2019-04-10 01:00:00+00:00,2019-04-10 02:00:00+00:00
4899,2019-04-10,3,0,NP15SLAK_5_N001,109,1,16.892889999999998,2019-04-10 02:00:00+00:00,2019-04-10 03:00:00+00:00
4902,2019-04-10,4,0,NP15SLAK_5_N001,109,1,17.17366,2019-04-10 03:00:00+00:00,2019-04-10 04:00:00+00:00
4905,2019-04-10,5,0,NP15SLAK_5_N001,109,1,18.056379999999997,2019-04-10 04:00:00+00:00,2019-04-10 05:00:00+00:00
4908,2019-04-10,6,0,NP15SLAK_5_N001,109,1,32.45025,2019-04-10 05:00:00+00:00,2019-04-10 06:00:00+00:00
4911,2019-04-10,7,0,NP15SLAK_5_N001,109,1,41.65759,2019-04-10 06:00:00+00:00,2019-04-10 07:00:00+00:00
4914,2019-04-10,8,0,NP15SLAK_5_N001,109,1,31.09933,2019-04-10 07:00:00+00:00,2019-04-10 08:00:00+00:00
4917,2019-04-10,9,0,NP15SLAK_5_N001,109,1,16.033720000000002,2019-04-10 08:00:00+00:00,2019-04-10 09:00:00+00:00
4920,2019-04-10,10,0,NP15SLAK_5_N001,109,1,4.95682,2019-04-10 09:00:00+00:00,2019-04-10 10:00:00+00:00
4923,2019-04-10,11,0,NP15SLAK_5_N001,109,1,1.52168,2019-04-10 10:00:00+00:00,2019-04-10 11:00:00+00:00
4926,2019-04-10,12,0,NP15SLAK_5_N001,109,1,0.36945,2019-04-10 11:00:00+00:00,2019-04-10 12:00:00+00:00
4929,2019-04-10,13,0,NP15SLAK_5_N001,109,1,0.022359999999999998,2019-04-10 12:00:00+00:00,2019-04-10 13:00:00+00:00
4932,2019-04-10,14,0,NP15SLAK_5_N001,109,1,-0.00044,2019-04-10 13:00:00+00:00,2019-04-10 14:00:00+00:00
4935,2019-04-10,15,0,NP15SLAK_5_N001,109,1,-2e-05,2019-04-10 14:00:00+00:00,2019-04-10 15:00:00+00:00
4938,2019-04-10,16,0,NP15SLAK_5_N001,109,1,0.11479,2019-04-10 15:00:00+00:00,2019-04-10 16:00:00+00:00
4941,2019-04-10,17,0,NP15SLAK_5_N001,109,1,0.68058,2019-04-10 16:00:00+00:00,2019-04-10 17:00:00+00:00
4944,2019-04-10,18,0,NP15SLAK_5_N001,109,1,12.512030000000001,2019-04-10 17:00:00+00:00,2019-04-10 18:00:00+00:00
4947,2019-04-10,19,0,NP15SLAK_5_N001,109,1,32.65217,2019-04-10 18:00:00+00:00,2019-04-10 19:00:00+00:00
4950,2019-04-10,20,0,NP15SLAK_5_N001,109,1,59.838,2019-04-10 19:00:00+00:00,2019-04-10 20:00:00+00:00
4953,2019-04-10,21,0,NP15SLAK_5_N001,109,1,58.91652,2019-04-10 20:00:00+00:00,2019-04-10 21:00:00+00:00
4956,2019-04-10,22,0,NP15SLAK_5_N001,109,1,48.403290000000005,2019-04-10 21:00:00+00:00,2019-04-10 22:00:00+00:00
4959,2019-04-10,23,0,NP15SLAK_5_N001,109,1,30.60551,2019-04-10 22:00:00+00:00,2019-04-10 23:00:00+00:00
4962,2019-04-10,24,0,NP15SLAK_5_N001,109,1,25.79448,2019-04-10 23:00:00+00:00,2019-04-11 00:00:00+00:00
4965,2019-04-11,1,0,NP15SLAK_5_N001,121,1,20.348489999999998,2019-04-11 00:00:00+00:00,2019-04-11 01:00:00+00:00
4968,2019-04-11,2,0,NP15SLAK_5_N001,121,1,19.6106,2019-04-11 01:00:00+00:00,2019-04-11 02:00:00+00:00
4971,2019-04-11,3,0,NP15SLAK_5_N001,121,1,18.4011,2019-04-11 02:00:00+00:00,2019-04-11 03:00:00+00:00
4974,2019-04-11,4,0,NP15SLAK_5_N001,121,1,19.883689999999998,2019-04-11 03:00:00+00:00,2019-04-11 04:00:00+00:00
4977,2019-04-11,5,0,NP15SLAK_5_N001,121,1,23.97084,2019-04-11 04:00:00+00:00,2019-04-11 05:00:00+00:00
4980,2019-04-11,6,0,NP15SLAK_5_N001,121,1,35.897090000000006,2019-04-11 05:00:00+00:00,2019-04-11 06:00:00+00:00
4983,2019-04-11,7,0,NP15SLAK_5_N001,121,1,48.87493,2019-04-11 06:00:00+00:00,2019-04-11 07:00:00+00:00
4986,2019-04-11,8,0,NP15SLAK_5_N001,121,1,37.29529,2019-04-11 07:00:00+00:00,2019-04-11 08:00:00+00:00
4989,2019-04-11,9,0,NP15SLAK_5_N001,121,1,21.67247,2019-04-11 08:00:00+00:00,2019-04-11 09:00:00+00:00
4992,2019-04-11,10,0,NP15SLAK_5_N001,121,1,15.31329,2019-04-11 09:00:00+00:00,2019-04-11 10:00:00+00:00
4995,2019-04-11,11,0,NP15SLAK_5_N001,121,1,11.17515,2019-04-11 10:00:00+00:00,2019-04-11 11:00:00+00:00
4998,2019-04-11,12,0,NP15SLAK_5_N001,121,1,8.948260000000001,2019-04-11 11:00:00+00:00,2019-04-11 12:00:00+00:00
5001,2019-04-11,13,0,NP15SLAK_5_N001,121,1,7.30425,2019-04-11 12:00:00+00:00,2019-04-11 13:00:00+00:00
5004,2019-04-11,14,0,NP15SLAK_5_N001,121,1,6.40688,2019-04-11 13:00:00+00:00,2019-04-11 14:00:00+00:00
5007,2019-04-11,15,0,NP15SLAK_5_N001,121,1,7.94148,2019-04-11 14:00:00+00:00,2019-04-11 15:00:00+00:00
5010,2019-04-11,16,0,NP15SLAK_5_N001,121,1,13.21461,2019-04-11 15:00:00+00:00,2019-04-11 16:00:00+00:00
5013,2019-04-11,17,0,NP15SLAK_5_N001,121,1,15.35201,2019-04-11 16:00:00+00:00,2019-04-11 17:00:00+00:00
5016,2019-04-11,18,0,NP15SLAK_5_N001,121,1,22.47492,2019-04-11 17:00:00+00:00,2019-04-11 18:00:00+00:00
5019,2019-04-11,19,0,NP15SLAK_5_N001,121,1,35.344559999999994,2019-04-11 18:00:00+00:00,2019-04-11 19:00:00+00:00
5022,2019-04-11,20,0,NP15SLAK_5_N001,121,1,50.97206,2019-04-11 19:00:00+00:00,2019-04-11 20:00:00+00:00
5025,2019-04-11,21,0,NP15SLAK_5_N001,121,1,53.015719999999995,2019-04-11 20:00:00+00:00,2019-04-11 21:00:00+00:00
5028,2019-04-11,22,0,NP15SLAK_5_N001,121,1,40.8216,2019-04-11 21:00:00+00:00,2019-04-11 22:00:00+00:00
5031,2019-04-11,23,0,NP15SLAK_5_N001,121,1,28.65785,2019-04-11 22:00:00+00:00,2019-04-11 23:00:00+00:00
5034,2019-04-11,24,0,NP15SLAK_5_N001,121,1,25.25822,2019-04-11 23:00:00+00:00,2019-04-12 00:00:00+00:00
5037,2019-04-12,1,0,NP15SLAK_5_N001,133,1,26.812509999999996,2019-04-12 00:00:00+00:00,2019-04-12 01:00:00+00:00
5040,2019-04-12,2,0,NP15SLAK_5_N001,133,1,22.12858,2019-04-12 01:00:00+00:00,2019-04-12 02:00:00+00:00
5043,2019-04-12,3,0,NP15SLAK_5_N001,133,1,20.061529999999998,2019-04-12 02:00:00+00:00,2019-04-12 03:00:00+00:00
5046,2019-04-12,4,0,NP15SLAK_5_N001,133,1,20.59212,2019-04-12 03:00:00+00:00,2019-04-12 04:00:00+00:00
5049,2019-04-12,5,0,NP15SLAK_5_N001,133,1,25.50753,2019-04-12 04:00:00+00:00,2019-04-12 05:00:00+00:00
5052,2019-04-12,6,0,NP15SLAK_5_N001,133,1,34.89427,2019-04-12 05:00:00+00:00,2019-04-12 06:00:00+00:00
5055,2019-04-12,7,0,NP15SLAK_5_N001,133,1,44.44454,2019-04-12 06:00:00+00:00,2019-04-12 07:00:00+00:00
5058,2019-04-12,8,0,NP15SLAK_5_N001,133,1,36.31086,2019-04-12 07:00:00+00:00,2019-04-12 08:00:00+00:00
5061,2019-04-12,9,0,NP15SLAK_5_N001,133,1,20.60537,2019-04-12 08:00:00+00:00,2019-04-12 09:00:00+00:00
5064,2019-04-12,10,0,NP15SLAK_5_N001,133,1,15.413739999999999,2019-04-12 09:00:00+00:00,2019-04-12 10:00:00+00:00
5067,2019-04-12,11,0,NP15SLAK_5_N001,133,1,6.84322,2019-04-12 10:00:00+00:00,2019-04-12 11:00:00+00:00
5070,2019-04-12,12,0,NP15SLAK_5_N001,133,1,2.07761,2019-04-12 11:00:00+00:00,2019-04-12 12:00:00+00:00
5073,2019-04-12,13,0,NP15SLAK_5_N001,133,1,1.45505,2019-04-12 12:00:00+00:00,2019-04-12 13:00:00+00:00
5076,2019-04-12,14,0,NP15SLAK_5_N001,133,1,1.46443,2019-04-12 13:00:00+00:00,2019-04-12 14:00:00+00:00
5079,2019-04-12,15,0,NP15SLAK_5_N001,133,1,2.02508,2019-04-12 14:00:00+00:00,2019-04-12 15:00:00+00:00
5082,2019-04-12,16,0,NP15SLAK_5_N001,133,1,4.39176,2019-04-12 15:00:00+00:00,2019-04-12 16:00:00+00:00
5085,2019-04-12,17,0,NP15SLAK_5_N001,133,1,10.82126,2019-04-12 16:00:00+00:00,2019-04-12 17:00:00+00:00
5088,2019-04-12,18,0,NP15SLAK_5_N001,133,1,19.90917,2019-04-12 17:00:00+00:00,2019-04-12 18:00:00+00:00
5091,2019-04-12,19,0,NP15SLAK_5_N001,133,1,34.91393,2019-04-12 18:00:00+00:00,2019-04-12 19:00:00+00:00
5094,2019-04-12,20,0,NP15SLAK_5_N001,133,1,52.49888000000001,2019-04-12 19:00:00+00:00,2019-04-12 20:00:00+00:00
5097,2019-04-12,21,0,NP15SLAK_5_N001,133,1,52.950390000000006,2019-04-12 20:00:00+00:00,2019-04-12 21:00:00+00:00
5100,2019-04-12,22,0,NP15SLAK_5_N001,133,1,43.36022,2019-04-12 21:00:00+00:00,2019-04-12 22:00:00+00:00
5103,2019-04-12,23,0,NP15SLAK_5_N001,133,1,34.09742,2019-04-12 22:00:00+00:00,2019-04-12 23:00:00+00:00
5106,2019-04-12,24,0,NP15SLAK_5_N001,133,1,32.43373,2019-04-12 23:00:00+00:00,2019-04-13 00:00:00+00:00
5109,2019-04-13,1,0,NP15SLAK_5_N001,145,1,22.79812,2019-04-13 00:00:00+00:00,2019-04-13 01:00:00+00:00
5112,2019-04-13,2,0,NP15SLAK_5_N001,145,1,24.25251,2019-04-13 01:00:00+00:00,2019-04-13 02:00:00+00:00
5115,2019-04-13,3,0,NP15SLAK_5_N001,145,1,26.44655,2019-04-13 02:00:00+00:00,2019-04-13 03:00:00+00:00
5118,2019-04-13,4,0,NP15SLAK_5_N001,145,1,26.916829999999997,2019-04-13 03:00:00+00:00,2019-04-13 04:00:00+00:00
5121,2019-04-13,5,0,NP15SLAK_5_N001,145,1,32.60488,2019-04-13 04:00:00+00:00,2019-04-13 05:00:00+00:00
5124,2019-04-13,6,0,NP15SLAK_5_N001,145,1,32.57323,2019-04-13 05:00:00+00:00,2019-04-13 06:00:00+00:00
5127,2019-04-13,7,0,NP15SLAK_5_N001,145,1,35.588029999999996,2019-04-13 06:00:00+00:00,2019-04-13 07:00:00+00:00
5130,2019-04-13,8,0,NP15SLAK_5_N001,145,1,29.963790000000003,2019-04-13 07:00:00+00:00,2019-04-13 08:00:00+00:00
5133,2019-04-13,9,0,NP15SLAK_5_N001,145,1,14.858789999999999,2019-04-13 08:00:00+00:00,2019-04-13 09:00:00+00:00
5136,2019-04-13,10,0,NP15SLAK_5_N001,145,1,1.7943200000000001,2019-04-13 09:00:00+00:00,2019-04-13 10:00:00+00:00
5139,2019-04-13,11,0,NP15SLAK_5_N001,145,1,-0.00988,2019-04-13 10:00:00+00:00,2019-04-13 11:00:00+00:00
5142,2019-04-13,12,0,NP15SLAK_5_N001,145,1,-0.01018,2019-04-13 11:00:00+00:00,2019-04-13 12:00:00+00:00
5145,2019-04-13,13,0,NP15SLAK_5_N001,145,1,-0.01023,2019-04-13 12:00:00+00:00,2019-04-13 13:00:00+00:00
5148,2019-04-13,14,0,NP15SLAK_5_N001,145,1,-0.0102,2019-04-13 13:00:00+00:00,2019-04-13 14:00:00+00:00
