,index,date,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW
hour_start,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
108,108,2017-06-17,452789.0,448814.0,437747.0,429572.0,411233.0,375908.0,339798.0,309469.0,288366.0,273721.0,264373.0,261222.0,260999.0,261230.0,273649.0,287810.0,305036.0,323061.0,340803.0,360068.0,379775.0,398542.0,414758.0,426845.0
109,109,2017-06-18,435032.0,290193.0,427526.0,418734.0,402256.0,246727.0,337688.0,308604.0,287411.0,272410.0,263544.0,259281.0,256370.0,253261.0,264736.0,282264.0,301403.0,323678.0,346276.0,367083.0,388429.0,408422.0,426125.0,442409.0
110,110,2017-06-19,451901.0,451681.0,442492.0,437757.0,424096.0,385141.0,348533.0,320856.0,298471.0,283482.0,276904.0,278621.0,289424.0,306276.0,332488.0,352839.0,373571.0,399205.0,421903.0,443549.0,468577.0,489623.0,507788.0,515163.0
111,111,2017-06-20,519721.0,511823.0,496715.0,483231.0,455953.0,407504.0,363494.0,330903.0,308812.0,293827.0,285245.0,285933.0,296442.0,312310.0,335623.0,355679.0,377771.0,402299.0,424701.0,445950.0,473028.0,494478.0,509523.0,521002.0
112,112,2017-06-21,520630.0,517643.0,496254.0,480196.0,453273.0,407483.0,363902.0,331831.0,308615.0,292874.0,284036.0,284285.0,294014.0,309579.0,330699.0,349844.0,366648.0,390206.0,411481.0,431009.0,455741.0,475347.0,492506.0,502373.0
113,113,2017-06-22,503415.0,498798.0,485431.0,475151.0,455747.0,412383.0,371519.0,336055.0,311383.0,296950.0,287890.0,288433.0,297100.0,313330.0,337237.0,357503.0,376079.0,397223.0,409190.0,422651.0,442358.0,459775.0,475352.0,485267.0
114,114,2017-06-23,485849.0,476504.0,462029.0,451037.0,431374.0,389576.0,350414.0,322919.0,300155.0,285912.0,277561.0,278286.0,286715.0,303234.0,324774.0,341634.0,351885.0,336313.0,321871.0,398331.0,419607.0,435245.0,447117.0,458102.0
115,115,2017-06-24,459979.0,452680.0,438153.0,425521.0,406970.0,372981.0,339455.0,315102.0,293624.0,278279.0,269967.0,267089.0,267488.0,269433.0,282312.0,297921.0,309197.0,323370.0,339128.0,353106.0,366811.0,379236.0,394287.0,405013.0
116,116,2017-06-25,413371.0,413889.0,403445.0,398730.0,386592.0,357618.0,326819.0,303606.0,282842.0,267369.0,258603.0,254808.0,251534.0,248088.0,258099.0,271377.0,286297.0,305096.0,325954.0,346548.0,371855.0,394243.0,411647.0,420986.0
117,117,2017-06-26,430664.0,433002.0,423803.0,419001.0,403553.0,363195.0,327665.0,296220.0,277282.0,266740.0,260837.0,263978.0,274500.0,289980.0,313546.0,333029.0,349301.0,369753.0,387259.0,403282.0,421137.0,436936.0,449017.0,457615.0
118,118,2017-06-27,464741.0,462043.0,448778.0,440349.0,420179.0,373575.0,333670.0,304793.0,283821.0,270430.0,263820.0,264944.0,273689.0,289873.0,310042.0,323191.0,336761.0,351956.0,363206.0,375638.0,394293.0,410283.0,424579.0,434483.0
119,119,2017-06-28,439813.0,438541.0,425090.0,415657.0,394058.0,355231.0,319067.0,293781.0,275584.0,263189.0,257447.0,259284.0,269016.0,283783.0,301531.0,307903.0,315940.0,327225.0,336947.0,345935.0,360204.0,374684.0,387241.0,399363.0
120,120,2017-06-29,407804.0,408035.0,399488.0,392691.0,376917.0,341845.0,309438.0,286158.0,268977.0,257879.0,252750.0,255735.0,266378.0,282196.0,298181.0,307980.0,312182.0,321752.0,332107.0,341044.0,354912.0,306329.0,383133.0,397074.0
121,121,2017-06-30,403161.0,403578.0,393939.0,388517.0,377326.0,341751.0,307708.0,,,,,,,,,,,,,,,,,
122,122,2017-07-01,,,,,,,,293045.0,273746.0,258274.0,251239.0,250026.0,250694.0,251049.0,259773.0,279352.0,286652.0,286634.0,293311.0,300179.0,309305.0,320551.0,336163.0,349389.0
123,123,2017-07-02,358980.0,362807.0,357009.0,355820.0,346370.0,322331.0,297157.0,275355.0,260492.0,250099.0,244372.0,241533.0,242334.0,238993.0,244529.0,251555.0,258505.0,266062.0,276172.0,287627.0,302337.0,318206.0,335009.0,352243.0
124,124,2017-07-03,366797.0,373119.0,368525.0,365534.0,355964.0,325248.0,296450.0,272507.0,258723.0,248914.0,245414.0,248469.0,259022.0,269313.0,283724.0,291333.0,298786.0,309841.0,320551.0,332837.0,350661.0,369015.0,389121.0,407494.0
125,125,2017-07-04,417799.0,418723.0,408317.0,399964.0,381855.0,346930.0,316885.0,290619.0,272115.0,259279.0,250594.0,248451.0,249870.0,248004.0,254651.0,264472.0,275399.0,290325.0,307236.0,325450.0,343719.0,361984.0,382236.0,396096.0
126,126,2017-07-05,401550.0,399119.0,386616.0,377389.0,357952.0,338764.0,315274.0,289475.0,269889.0,257472.0,252165.0,254114.0,265656.0,279983.0,299321.0,314879.0,329657.0,345215.0,360506.0,376679.0,399945.0,417996.0,435374.0,448138.0
127,127,2017-07-06,453918.0,452248.0,443140.0,434380.0,413039.0,372678.0,334549.0,305458.0,286273.0,273068.0,266484.0,267881.0,278970.0,293073.0,312232.0,330847.0,348419.0,367225.0,387799.0,408217.0,433164.0,453124.0,473213.0,487330.0
128,128,2017-07-07,489397.0,486797.0,473225.0,465008.0,441948.0,396217.0,355527.0,325183.0,303320.0,287691.0,279587.0,279061.0,288974.0,301429.0,323659.0,347375.0,371641.0,400505.0,428371.0,454748.0,482405.0,504330.0,522438.0,443150.0
129,129,2017-07-08,531157.0,521605.0,507025.0,494780.0,472247.0,430636.0,387643.0,356575.0,329261.0,310524.0,298621.0,289461.0,287052.0,287876.0,303796.0,330795.0,356815.0,390827.0,421696.0,448216.0,470252.0,487684.0,501793.0,504404.0
130,130,2017-07-09,498406.0,486680.0,469224.0,457997.0,438101.0,403990.0,366893.0,336608.0,312743.0,295081.0,284455.0,279177.0,275682.0,270742.0,279845.0,297373.0,317087.0,338467.0,367215.0,393136.0,415250.0,432997.0,449078.0,461493.0
131,131,2017-07-10,467188.0,462711.0,449502.0,441352.0,425725.0,387667.0,350092.0,321098.0,300339.0,286413.0,280215.0,283032.0,296732.0,312955.0,338675.0,361626.0,381525.0,404505.0,425929.0,445205.0,466460.0,482427.0,496321.0,503049.0
132,132,2017-07-11,505392.0,498350.0,483204.0,470032.0,446570.0,401951.0,359757.0,327918.0,305885.0,291620.0,283933.0,285461.0,296568.0,309563.0,331159.0,347108.0,362594.0,382463.0,399541.0,415254.0,435919.0,453623.0,471865.0,482780.0
133,133,2017-07-12,484698.0,479012.0,463883.0,451755.0,426614.0,384323.0,344971.0,315947.0,295345.0,282203.0,276265.0,278602.0,290088.0,305215.0,325020.0,338635.0,354405.0,373530.0,388393.0,402409.0,423093.0,293366.0,459300.0,471598.0
134,134,2017-07-13,475689.0,469892.0,458751.0,448526.0,427250.0,383245.0,344887.0,314812.0,295085.0,282354.0,275767.0,276998.0,288320.0,304494.0,323685.0,338137.0,350959.0,186791.0,289072.0,336544.0,387411.0,404929.0,459264.0,471767.0
135,135,2017-07-14,474641.0,468922.0,454524.0,443486.0,421101.0,380075.0,341999.0,313804.0,294007.0,280650.0,273848.0,275435.0,286464.0,299927.0,319691.0,335015.0,348041.0,366737.0,383170.0,399218.0,419341.0,439033.0,455422.0,465365.0
136,136,2017-07-15,472141.0,466253.0,452273.0,440300.0,418360.0,382132.0,346939.0,318292.0,296816.0,281615.0,271877.0,268204.0,270150.0,270171.0,281542.0,300152.0,316628.0,338166.0,359492.0,380153.0,402328.0,422899.0,440862.0,453148.0
137,137,2017-07-16,457795.0,452385.0,440063.0,430464.0,413053.0,381369.0,348015.0,320470.0,298934.0,283002.0,273609.0,268612.0,267101.0,263041.0,271422.0,289405.0,308307.0,333690.0,358698.0,381436.0,403987.0,423780.0,439974.0,450880.0
138,138,2017-07-17,461380.0,459902.0,452442.0,441614.0,419684.0,381851.0,343758.0,314133.0,294198.0,281047.0,275114.0,278026.0,290518.0,306926.0,330531.0,350461.0,368937.0,389075.0,409932.0,429633.0,450033.0,427706.0,481271.0,492136.0
139,139,2017-07-18,493454.0,486533.0,471579.0,457586.0,430963.0,389029.0,349730.0,319469.0,298054.0,283864.0,276246.0,277770.0,288885.0,305304.0,325213.0,340501.0,354668.0,370459.0,381630.0,395186.0,414139.0,430105.0,332672.0,452840.0
140,140,2017-07-19,456019.0,452052.0,442449.0,433581.0,413325.0,374972.0,338616.0,310322.0,292290.0,282689.0,276466.0,277247.0,288920.0,305788.0,325459.0,339727.0,353570.0,370016.0,383353.0,392834.0,414197.0,323742.0,448007.0,462732.0
141,141,2017-07-20,467232.0,461202.0,446420.0,438084.0,417272.0,378449.0,341201.0,313632.0,294422.0,282159.0,274369.0,275972.0,288122.0,303444.0,322899.0,337004.0,347576.0,365100.0,378861.0,394167.0,414190.0,432704.0,448648.0,383305.0
142,142,2017-07-21,462646.0,459738.0,445754.0,436112.0,413926.0,372865.0,336506.0,308593.0,289618.0,275769.0,269527.0,271177.0,283751.0,297863.0,316002.0,331207.0,343013.0,356113.0,370843.0,384583.0,402440.0,423937.0,441178.0,453083.0
143,143,2017-07-22,459584.0,454952.0,441491.0,430422.0,406907.0,372597.0,338991.0,311701.0,291709.0,277874.0,269311.0,265771.0,268345.0,270172.0,279996.0,294562.0,307368.0,325706.0,346090.0,365418.0,386958.0,408519.0,430021.0,447037.0
144,144,2017-07-23,455501.0,453561.0,441059.0,432839.0,412106.0,376911.0,343654.0,316503.0,296009.0,280973.0,271701.0,266791.0,265254.0,261995.0,269823.0,284667.0,300196.0,320476.0,344324.0,365395.0,389042.0,413023.0,433539.0,447065.0
145,145,2017-07-24,454379.0,452022.0,437538.0,428977.0,407083.0,367696.0,330955.0,304512.0,285605.0,273783.0,268616.0,272596.0,287377.0,304443.0,326692.0,342479.0,355199.0,369432.0,377918.0,387352.0,396680.0,405935.0,412795.0,421116.0
146,146,2017-07-25,425185.0,424008.0,414923.0,413571.0,396804.0,361111.0,328967.0,303424.0,287767.0,275694.0,270120.0,273224.0,288051.0,305094.0,324408.0,335886.0,347098.0,361384.0,372643.0,382119.0,399260.0,416697.0,434966.0,446336.0
147,147,2017-07-26,451202.0,448027.0,434704.0,427392.0,406971.0,369772.0,334201.0,308717.0,291986.0,279500.0,273601.0,276083.0,290357.0,307955.0,326082.0,338550.0,350538.0,366818.0,381811.0,398944.0,420437.0,439621.0,456053.0,470902.0
148,148,2017-07-27,474878.0,469852.0,457613.0,446109.0,422565.0,382611.0,345210.0,317874.0,298073.0,284562.0,277836.0,280105.0,293241.0,309248.0,327455.0,342224.0,358173.0,377083.0,394455.0,413708.0,440190.0,461859.0,480986.0,491783.0
149,149,2017-07-28,496156.0,487881.0,473656.0,460680.0,435081.0,392757.0,353850.0,322811.0,302181.0,288115.0,279653.0,280630.0,290860.0,307579.0,325467.0,342358.0,355776.0,374131.0,391703.0,408692.0,430199.0,448717.0,461961.0,469289.0
150,150,2017-07-29,469281.0,460189.0,445255.0,432278.0,407954.0,371904.0,338902.0,313031.0,292700.0,278271.0,269544.0,267037.0,270379.0,270810.0,279790.0,294475.0,310404.0,325903.0,342125.0,360477.0,380369.0,400471.0,417621.0,429344.0
151,151,2017-07-30,432594.0,428431.0,415431.0,405762.0,385365.0,354878.0,325431.0,301003.0,284123.0,270074.0,262586.0,256743.0,257680.0,256249.0,261094.0,273156.0,284739.0,300972.0,317731.0,335969.0,358073.0,378674.0,400221.0,419008.0
152,152,2017-07-31,430672.0,433229.0,422467.0,414225.0,393002.0,357502.0,323585.0,,,,,,,,,,,,,,,,,
153,153,2017-08-01,,,,,,,,320336.0,302597.0,287711.0,280715.0,283516.0,299036.0,317885.0,335419.0,353225.0,370112.0,390916.0,409848.0,429732.0,459492.0,488461.0,509944.0,516538.0
154,154,2017-08-02,506932.0,492662.0,480478.0,479798.0,453025.0,410290.0,369826.0,342823.0,321594.0,307527.0,298947.0,301101.0,315740.0,335027.0,355019.0,377894.0,399585.0,423964.0,444685.0,466586.0,489110.0,466304.0,517430.0,515375.0
155,155,2017-08-03,511832.0,500113.0,488476.0,488524.0,462048.0,420112.0,381324.0,350824.0,327864.0,312028.0,304219.0,306027.0,322479.0,342371.0,365676.0,390090.0,411347.0,438165.0,459364.0,440311.0,504178.0,519749.0,524395.0,481598.0
156,156,2017-08-04,517044.0,460445.0,484994.0,477512.0,450096.0,410015.0,372198.0,341736.0,320485.0,305946.0,299120.0,301092.0,314757.0,332859.0,356135.0,380243.0,399751.0,419197.0,437674.0,452506.0,468928.0,440878.0,490677.0,488222.0
157,157,2017-08-05,482657.0,468308.0,450534.0,444751.0,420839.0,386657.0,351000.0,323166.0,302317.0,287468.0,278454.0,275903.0,278554.0,282670.0,293872.0,307797.0,320515.0,335691.0,354927.0,371295.0,387389.0,403132.0,418581.0,429199.0
158,158,2017-08-06,434822.0,429483.0,417021.0,411447.0,390136.0,360179.0,329267.0,304455.0,285155.0,271607.0,262936.0,258828.0,259177.0,256584.0,263309.0,275205.0,286008.0,300128.0,316439.0,333068.0,349841.0,368232.0,387291.0,403938.0
159,159,2017-08-07,414925.0,414918.0,405553.0,402971.0,382062.0,349331.0,316185.0,292195.0,275655.0,265164.0,260743.0,265061.0,281479.0,301939.0,321323.0,337660.0,346542.0,358849.0,370575.0,385678.0,407157.0,210397.0,406848.0,457490.0
160,160,2017-08-08,460635.0,455952.0,441822.0,435366.0,408642.0,369483.0,334686.0,307871.0,288958.0,276125.0,269994.0,272013.0,286562.0,304778.0,321882.0,337138.0,349799.0,363574.0,378699.0,396967.0,419461.0,440507.0,458815.0,470227.0
161,161,2017-08-09,473394.0,466103.0,450755.0,443509.0,414420.0,373414.0,336236.0,309737.0,291006.0,278064.0,271244.0,272687.0,286429.0,303782.0,320479.0,335308.0,345639.0,359860.0,373395.0,387511.0,408178.0,427305.0,443940.0,457136.0
162,162,2017-08-10,460259.0,455288.0,441358.0,435348.0,408482.0,368581.0,332293.0,306639.0,288672.0,275940.0,269557.0,271358.0,285983.0,305459.0,320035.0,335420.0,348562.0,363457.0,377027.0,393086.0,414784.0,435990.0,453393.0,466176.0
163,163,2017-08-11,467598.0,460791.0,445098.0,438724.0,412121.0,372262.0,336918.0,310471.0,291072.0,278573.0,271890.0,274370.0,287619.0,306095.0,322889.0,338603.0,352479.0,367470.0,383363.0,401792.0,426436.0,447029.0,464325.0,473794.0
164,164,2017-08-12,473819.0,464308.0,446578.0,437751.0,411518.0,374943.0,341006.0,313393.0,293078.0,278054.0,269324.0,266259.0,269191.0,271708.0,279887.0,295729.0,307434.0,322808.0,335714.0,353725.0,372338.0,392337.0,408233.0,418764.0
165,165,2017-08-13,423696.0,419917.0,407881.0,400820.0,283006.0,347483.0,316875.0,292844.0,274436.0,261674.0,253528.0,249847.0,250887.0,249131.0,253551.0,263385.0,271683.0,284356.0,300183.0,317291.0,338017.0,359551.0,380393.0,398975.0
166,166,2017-08-14,406475.0,406695.0,397854.0,395467.0,372440.0,338549.0,306916.0,283130.0,268474.0,259493.0,256413.0,261695.0,277510.0,298828.0,317981.0,328247.0,337170.0,345895.0,352187.0,359669.0,375877.0,389991.0,335856.0,411079.0
167,167,2017-08-15,411842.0,407724.0,397191.0,393652.0,370039.0,337084.0,306376.0,284384.0,269824.0,260810.0,257391.0,261564.0,278147.0,297426.0,313023.0,322893.0,325974.0,330200.0,333105.0,335013.0,342897.0,350509.0,360221.0,369416.0
168,168,2017-08-16,374062.0,377157.0,373412.0,377145.0,356976.0,326429.0,297540.0,278307.0,265118.0,256483.0,253510.0,256954.0,272357.0,293393.0,309147.0,315410.0,320414.0,326909.0,330351.0,335728.0,347998.0,362833.0,377793.0,392702.0
169,169,2017-08-17,398056.0,396772.0,391282.0,395156.0,373329.0,339546.0,258203.0,116501.0,269360.0,260022.0,256055.0,259389.0,274195.0,294702.0,309901.0,320088.0,329565.0,339893.0,348898.0,360146.0,377759.0,394951.0,410455.0,425304.0
170,170,2017-08-18,428687.0,422498.0,414023.0,413210.0,388853.0,352693.0,319708.0,295843.0,279257.0,267476.0,262069.0,264783.0,279029.0,298714.0,315323.0,327323.0,336072.0,347754.0,359737.0,371772.0,390591.0,408591.0,423855.0,436839.0
171,171,2017-08-19,439144.0,429393.0,416934.0,411620.0,388817.0,355716.0,323790.0,299758.0,280767.0,268092.0,260785.0,259114.0,263586.0,269216.0,230865.0,290163.0,299462.0,311436.0,322108.0,332041.0,346059.0,362873.0,379200.0,392879.0
172,172,2017-08-20,398685.0,395951.0,386292.0,383568.0,362346.0,334841.0,307687.0,285511.0,267952.0,255988.0,248833.0,246522.0,248553.0,249483.0,253179.0,263630.0,270611.0,278201.0,287858.0,300024.0,316811.0,334870.0,353279.0,369220.0
173,173,2017-08-21,380598.0,380814.0,374663.0,374740.0,354992.0,325102.0,296315.0,277317.0,261255.0,252629.0,249572.0,255109.0,273736.0,298398.0,317807.0,329870.0,338142.0,360229.0,343413.0,344210.0,365500.0,381737.0,398085.0,409849.0
174,174,2017-08-22,414344.0,410948.0,402357.0,401779.0,377059.0,340493.0,309222.0,286142.0,269401.0,259893.0,255298.0,258872.0,274524.0,297357.0,313677.0,323461.0,333555.0,344974.0,356145.0,368371.0,388656.0,409500.0,428294.0,444678.0
175,175,2017-08-23,448095.0,441295.0,430710.0,427655.0,397047.0,355626.0,321240.0,296880.0,279770.0,269310.0,264188.0,267373.0,283546.0,306170.0,322326.0,331433.0,342233.0,352978.0,361826.0,372313.0,387365.0,410094.0,422999.0,431423.0
176,176,2017-08-24,433867.0,427179.0,417487.0,414375.0,385147.0,347441.0,314039.0,290846.0,275585.0,265125.0,260264.0,264127.0,280111.0,304225.0,321519.0,331165.0,338915.0,350424.0,356355.0,360898.0,375069.0,194576.0,407747.0,419814.0
177,177,2017-08-25,421749.0,414362.0,407085.0,406354.0,379199.0,343849.0,310910.0,288506.0,272851.0,263588.0,258677.0,261761.0,276590.0,299271.0,316285.0,327620.0,336653.0,346268.0,351993.0,362858.0,379932.0,398802.0,416796.0,432565.0
178,178,2017-08-26,437431.0,430295.0,419987.0,413766.0,386895.0,354221.0,323075.0,298602.0,279960.0,267729.0,260559.0,258021.0,262680.0,268834.0,273620.0,288958.0,305359.0,322401.0,342023.0,367020.0,393393.0,422678.0,448295.0,465112.0
179,179,2017-08-27,471026.0,465834.0,452275.0,438638.0,407552.0,370785.0,339290.0,312428.0,291013.0,275625.0,266273.0,261274.0,261571.0,262289.0,265845.0,280557.0,298158.0,319692.0,345891.0,374490.0,403889.0,430223.0,456068.0,473721.0
180,180,2017-08-28,483628.0,479234.0,468447.0,455516.0,424966.0,382135.0,340142.0,311440.0,291932.0,279556.0,273493.0,276899.0,292828.0,315669.0,336772.0,357146.0,373724.0,400555.0,427648.0,456802.0,491671.0,519663.0,538384.0,552071.0
181,181,2017-08-29,550135.0,536291.0,521329.0,508166.0,471476.0,419263.0,373502.0,341180.0,319470.0,303877.0,295142.0,295550.0,309267.0,332948.0,352170.0,371083.0,390257.0,411986.0,436148.0,461602.0,492409.0,514433.0,531011.0,545196.0
182,182,2017-08-30,544982.0,532637.0,519493.0,506521.0,466994.0,417347.0,371378.0,339032.0,316104.0,302539.0,293723.0,294873.0,308430.0,330307.0,350535.0,368719.0,388633.0,410435.0,434811.0,456690.0,482792.0,505263.0,523706.0,536604.0
183,183,2017-08-31,537038.0,526787.0,513281.0,501382.0,464083.0,415687.0,370649.0,,,,,,,,,,,,,,,,,
184,184,2017-09-01,,,,,,,,348351.0,325766.0,312175.0,303646.0,305057.0,319194.0,343657.0,362973.0,385027.0,412928.0,443304.0,475947.0,504533.0,537535.0,562418.0,582234.0,589451.0
185,185,2017-09-02,579364.0,559930.0,543682.0,530430.0,496091.0,448053.0,409408.0,377206.0,349695.0,332119.0,319282.0,311760.0,311144.0,314156.0,323421.0,348829.0,377690.0,411888.0,443843.0,474512.0,504124.0,526214.0,542342.0,412080.0
186,186,2017-09-03,550087.0,537908.0,527545.0,515825.0,486279.0,447657.0,412108.0,381798.0,357114.0,339268.0,328601.0,321973.0,320382.0,319671.0,329008.0,352134.0,382535.0,413926.0,443607.0,466798.0,481488.0,491673.0,494280.0,490441.0
187,187,2017-09-04,487930.0,468201.0,457126.0,446916.0,419790.0,386767.0,355432.0,329925.0,312299.0,299110.0,290508.0,288198.0,293152.0,301079.0,311718.0,326850.0,349186.0,370742.0,390312.0,406019.0,416333.0,421618.0,427514.0,429843.0
188,188,2017-09-05,433874.0,427653.0,426495.0,423544.0,396767.0,361291.0,328072.0,304503.0,289235.0,278788.0,274987.0,279847.0,299060.0,328616.0,348534.0,364576.0,381611.0,397726.0,412109.0,428654.0,451938.0,471977.0,487463.0,500472.0
189,189,2017-09-06,500412.0,487605.0,480509.0,465320.0,430793.0,388645.0,349410.0,322413.0,303882.0,291385.0,284659.0,287728.0,304535.0,330909.0,347566.0,360982.0,373671.0,387065.0,403636.0,421968.0,443626.0,461224.0,473997.0,482011.0
190,190,2017-09-07,476391.0,462658.0,454784.0,441081.0,406770.0,366217.0,329762.0,305014.0,288896.0,276733.0,271045.0,273534.0,290136.0,316240.0,331811.0,344211.0,353605.0,368861.0,376901.0,384395.0,401953.0,423585.0,437858.0,446445.0
191,191,2017-09-08,446456.0,435995.0,432285.0,421762.0,392973.0,355656.0,322188.0,298115.0,281909.0,271236.0,265096.0,268372.0,283800.0,308750.0,324359.0,332360.0,343382.0,350401.0,362607.0,372484.0,390011.0,404356.0,416616.0,427278.0
192,192,2017-09-09,427059.0,414049.0,408597.0,399081.0,374655.0,345181.0,315294.0,291977.0,275365.0,263891.0,257405.0,257105.0,262667.0,270313.0,277690.0,291521.0,300580.0,308311.0,319445.0,332475.0,349425.0,366281.0,385126.0,401071.0
193,193,2017-09-10,406893.0,401499.0,402568.0,390992.0,367523.0,339733.0,311759.0,288861.0,273162.0,260885.0,253261.0,250285.0,251618.0,254208.0,256981.0,271040.0,286090.0,303487.0,325380.0,351692.0,379667.0,412961.0,437982.0,452492.0
194,194,2017-09-11,456507.0,447591.0,445156.0,432199.0,403071.0,363926.0,328178.0,302882.0,286948.0,276102.0,270592.0,275120.0,293355.0,324590.0,344200.0,357586.0,373783.0,390587.0,408017.0,426483.0,457031.0,482829.0,501492.0,510963.0
195,195,2017-09-12,504736.0,485316.0,475733.0,457632.0,422068.0,380501.0,344522.0,317960.0,298305.0,286725.0,280503.0,283467.0,299473.0,327537.0,345102.0,354020.0,367822.0,384754.0,398993.0,414038.0,435026.0,454381.0,351425.0,477136.0
196,196,2017-09-13,475641.0,461292.0,453918.0,436196.0,402513.0,361705.0,327511.0,302352.0,284674.0,274561.0,268877.0,272299.0,289164.0,316494.0,331802.0,336959.0,341968.0,349866.0,356216.0,360579.0,370979.0,381678.0,393661.0,401091.0
