,date_hour_start,other,solar,wind,total_mw
3634,2019-06-15 18:00:00,8009.08,10480.8,1054.31,19544.19
3635,2019-06-15 19:00:00,8401.57,10502.63,1181.85,20086.049999999996
3636,2019-06-15 20:00:00,8490.869999999999,10403.79,1478.48,20373.14
3637,2019-06-15 21:00:00,8560.220000000001,10151.87,2005.24,20717.330000000005
3638,2019-06-15 22:00:00,8579.279999999999,9684.84,2650.45,20914.57
3639,2019-06-15 23:00:00,10112.85,8888.33,3161.5,22162.68
3640,2019-06-16 00:00:00,11709.019999999999,7318.06,3476.4,22503.48
3641,2019-06-16 01:00:00,14080.2,4342.53,3628.09,22050.82
3642,2019-06-16 02:00:00,15504.399999999998,1161.43,3638.38,20304.21
3643,2019-06-16 03:00:00,15821.2,8.86,3632.0699999999997,19462.13
3644,2019-06-16 04:00:00,15202.369999999999,0.6,3648.88,18851.85
3645,2019-06-16 05:00:00,13665.010000000002,0.06,3633.4,17298.47
3646,2019-06-16 06:00:00,12813.810000000001,0.06,3556.32,16370.19
3647,2019-06-16 07:00:00,11196.529999999999,0.01,3534.52,14731.06
3648,2019-06-16 08:00:00,10531.220000000001,0.0,3385.8199999999997,13917.04
3649,2019-06-16 09:00:00,10030.88,0.0,3181.93,13212.81
3650,2019-06-16 10:00:00,9855.16,0.0,2935.89,12791.05
3651,2019-06-16 11:00:00,9797.800000000001,0.0,2637.65,12435.45
3652,2019-06-16 12:00:00,10265.92,25.919999999999998,2301.25,12593.09
3653,2019-06-16 13:00:00,9633.66,1501.72,1920.08,13055.46
3654,2019-06-16 14:00:00,8593.400000000001,4906.71,1534.26,15034.37
3655,2019-06-16 15:00:00,7724.4699999999975,7717.6900000000005,1204.46,16646.62
3656,2019-06-16 16:00:00,7436.0599999999995,9115.140000000001,948.73,17499.93
3657,2019-06-16 17:00:00,7349.9699999999975,9806.230000000001,800.9399999999999,17957.139999999996
3658,2019-06-16 18:00:00,7668.000000000002,10108.74,771.5,18548.24
3659,2019-06-16 19:00:00,8253.279999999999,10111.25,897.11,19261.64
3660,2019-06-16 20:00:00,8553.310000000001,10046.1,1237.29,19836.700000000004
3661,2019-06-16 21:00:00,8490.280000000002,9894.84,1726.96,20112.08
3662,2019-06-16 22:00:00,8713.8,9505.5,2249.39,20468.69
3663,2019-06-16 23:00:00,10429.38,8774.83,2714.93,21919.14
3664,2019-06-17 00:00:00,11834.860000000002,7263.549999999999,3027.67,22126.08
3665,2019-06-17 01:00:00,14284.86,4366.46,3146.15,21797.47
3666,2019-06-17 02:00:00,16318.59,1202.6000000000001,3151.2400000000002,20672.43
3667,2019-06-17 03:00:00,16716.4,7.84,3168.28,19892.52
3668,2019-06-17 04:00:00,15659.890000000001,0.85,3263.66,18924.4
3669,2019-06-17 05:00:00,14381.269999999999,0.03,3350.5699999999997,17731.87
3670,2019-06-17 06:00:00,13142.59,0.03,3342.0099999999998,16484.63
3671,2019-06-17 07:00:00,11361.08,0.0,3241.73,14602.81
3672,2019-06-17 08:00:00,11006.859999999999,0.03,3005.6000000000004,14012.49
3673,2019-06-17 09:00:00,10966.49,0.03,2779.81,13746.33
3674,2019-06-17 10:00:00,11061.98,0.0,2552.7799999999997,13614.759999999998
3675,2019-06-17 11:00:00,11380.99,0.0,2263.49,13644.48
3676,2019-06-17 12:00:00,12507.97,28.25,1910.1,14446.32
3677,2019-06-17 13:00:00,12476.9,1666.0400000000002,1481.5700000000002,15624.51
3678,2019-06-17 14:00:00,11581.430000000002,5293.28,1007.19,17881.9
3679,2019-06-17 15:00:00,11191.380000000001,8123.82,603.84,19919.04
3680,2019-06-17 16:00:00,10939.0,9403.94,352.58000000000004,20695.520000000004
3681,2019-06-17 17:00:00,10971.04,10004.6,261.88,21237.52
3682,2019-06-17 18:00:00,11166.380000000003,10269.97,268.3,21704.65
3683,2019-06-17 19:00:00,11924.300000000001,10296.51,325.92999999999995,22546.74
3684,2019-06-17 20:00:00,12643.880000000001,10234.25,434.18,23312.31
3685,2019-06-17 21:00:00,13772.779999999999,10022.29,664.3,24459.37
3686,2019-06-17 22:00:00,14969.45,9551.76,1058.51,25579.719999999998
3687,2019-06-17 23:00:00,16157.329999999998,8753.57,1565.11,26476.01
3688,2019-06-18 00:00:00,17407.940000000002,7143.889999999999,1989.21,26541.04
3689,2019-06-18 01:00:00,19032.58,4171.45,2282.6099999999997,25486.640000000003
3690,2019-06-18 02:00:00,20760.46,1108.54,2474.14,24343.14
3691,2019-06-18 03:00:00,20660.23,9.73,2590.11,23260.07
3692,2019-06-18 04:00:00,18671.68,1.23,2693.48,21366.39
3693,2019-06-18 05:00:00,16919.18,0.07,2709.83,19629.08
3694,2019-06-18 06:00:00,15257.799999999997,0.07,2586.3900000000003,17844.26
3695,2019-06-18 07:00:00,25238.56,0.02,4636.0,29874.58
3696,2019-06-18 08:00:00,23466.92,0.02,4186.76,27653.699999999997
3697,2019-06-18 09:00:00,22544.260000000002,0.02,3746.58,26290.86
3698,2019-06-18 10:00:00,22581.760000000002,0.0,3270.98,25852.74
3699,2019-06-18 11:00:00,23129.92,0.0,2796.06,25925.98
3700,2019-06-18 12:00:00,24239.82,59.739999999999995,2375.3,26674.86
3701,2019-06-18 13:00:00,24011.4,3265.06,1920.54,29197.000000000004
3702,2019-06-18 14:00:00,22476.28,10301.539999999999,1426.96,34204.78
3703,2019-06-18 15:00:00,20863.559999999998,15814.88,1045.6599999999999,37724.09999999999
3704,2019-06-18 16:00:00,20200.62,18401.62,906.0,39508.24
3705,2019-06-18 17:00:00,20529.56,19599.44,959.1,41088.1
3706,2019-06-18 18:00:00,21096.359999999993,20073.140000000003,1016.24,42185.74
3707,2019-06-18 19:00:00,21979.960000000003,20084.859999999997,1219.54,43284.36
3708,2019-06-18 20:00:00,24002.719999999994,19852.100000000002,1728.52,45583.33999999999
3709,2019-06-18 21:00:00,25604.560000000005,19240.1,2431.5,47276.16
3710,2019-06-18 22:00:00,26506.260000000002,18279.559999999998,3413.26,48199.08
3711,2019-06-18 23:00:00,28643.879999999994,16851.440000000002,4625.52,50120.84
3712,2019-06-19 00:00:00,31730.659999999996,13906.439999999999,5539.1,51176.19999999999
3713,2019-06-19 01:00:00,36060.86,8233.86,5910.12,50204.840000000004
3714,2019-06-19 02:00:00,38487.76,2209.36,6003.92,46701.04
3715,2019-06-19 03:00:00,37896.600000000006,23.24,6143.92,44063.76
3716,2019-06-19 04:00:00,34945.9,1.7,6372.38,41319.979999999996
3717,2019-06-19 05:00:00,30799.42,0.12,6597.380000000001,37396.92
3718,2019-06-19 06:00:00,25986.34,0.12,6689.280000000001,32675.739999999998
3719,2019-06-19 07:00:00,11940.240000000002,0.0,3229.62,15169.86
3720,2019-06-19 08:00:00,11754.3,0.03,3096.31,14850.64
3721,2019-06-19 09:00:00,10981.67,0.03,2928.2200000000003,13909.920000000002
3722,2019-06-19 10:00:00,11007.24,0.0,2711.11,13718.35
3723,2019-06-19 11:00:00,11087.51,0.0,2425.36,13512.87
3724,2019-06-19 12:00:00,11666.17,37.21,2088.21,13791.59
3725,2019-06-19 13:00:00,11599.65,1692.22,1683.6100000000001,14975.48
3726,2019-06-19 14:00:00,10858.509999999998,5347.82,1227.04,17433.37
3727,2019-06-19 15:00:00,10071.600000000002,8198.609999999999,841.97,19112.18
3728,2019-06-19 16:00:00,9714.519999999997,9463.230000000001,593.6,19771.35
3729,2019-06-19 17:00:00,9820.46,10060.81,472.46000000000004,20353.729999999996
3730,2019-06-19 18:00:00,9858.22,10340.7,450.01,20648.929999999997
3731,2019-06-19 19:00:00,10355.74,10382.66,528.13,21266.530000000002
3732,2019-06-19 20:00:00,11366.800000000001,10330.550000000001,764.48,22461.83
3733,2019-06-19 21:00:00,12157.069999999998,10172.68,1187.1,23516.85
3734,2019-06-19 22:00:00,12808.43,9792.42,1792.21,24393.059999999998
3735,2019-06-19 23:00:00,13763.219999999998,9064.52,2499.6099999999997,25327.35
3736,2019-06-20 00:00:00,14965.740000000002,7573.4800000000005,3033.5,25572.72
3737,2019-06-20 01:00:00,17066.83,4576.03,3285.13,24927.99
3738,2019-06-20 02:00:00,18700.07,1264.94,3362.2200000000003,23327.23
3739,2019-06-20 03:00:00,18529.76,18.450000000000003,3436.3900000000003,21984.6
3740,2019-06-20 04:00:00,17231.68,0.4,3541.49,20773.57
3741,2019-06-20 05:00:00,15464.619999999999,0.04,3590.89,19055.55
3742,2019-06-20 06:00:00,13366.33,0.04,3605.56,16971.93
3743,2019-06-20 07:00:00,11445.789999999999,0.0,3751.19,15196.98
3744,2019-06-20 08:00:00,10498.31,0.02,3766.91,14265.24
3745,2019-06-20 09:00:00,9898.18,0.02,3758.75,13656.95
3746,2019-06-20 10:00:00,9774.66,0.0,3735.08,13509.74
3747,2019-06-20 11:00:00,10016.49,0.0,3673.91,13690.4
3748,2019-06-20 12:00:00,10490.130000000001,38.04,3529.8199999999997,14057.990000000002
3749,2019-06-20 13:00:00,10347.6,1700.3899999999999,3270.6,15318.59
3750,2019-06-20 14:00:00,9219.810000000001,5391.83,2970.8500000000004,17582.49
3751,2019-06-20 15:00:00,8373.32,8301.05,2793.4500000000003,19467.82
3752,2019-06-20 16:00:00,7863.649999999998,9591.74,2802.6400000000003,20258.03
3753,2019-06-20 17:00:00,7533.699999999997,10205.62,2941.1400000000003,20680.46
3754,2019-06-20 18:00:00,7481.049999999997,10516.550000000001,3112.5,21110.1
3755,2019-06-20 19:00:00,7576.390000000003,10579.38,3281.29,21437.060000000005
3756,2019-06-20 20:00:00,7850.889999999996,10566.830000000002,3433.29,21851.01
3757,2019-06-20 21:00:00,8284.86,10421.74,3571.2200000000003,22277.82
3758,2019-06-20 22:00:00,8860.44,10013.32,3702.24,22576.0
3759,2019-06-20 23:00:00,10651.91,9282.45,3785.84,23720.2
3760,2019-06-21 00:00:00,11279.03,7787.6,3786.02,22852.65
3761,2019-06-21 01:00:00,13731.75,4739.22,3697.9399999999996,22168.91
3762,2019-06-21 02:00:00,15492.660000000002,1315.8700000000001,3559.3,20367.83
3763,2019-06-21 03:00:00,15577.500000000002,16.61,3456.6099999999997,19050.72
3764,2019-06-21 04:00:00,14687.27,3.08,3411.7400000000002,18102.09
3765,2019-06-21 05:00:00,13318.7,0.04,3406.42,16725.160000000003
3766,2019-06-21 06:00:00,12345.439999999999,0.04,3393.8500000000004,15739.33
3767,2019-06-21 07:00:00,11689.669999999998,0.01,3378.79,15068.469999999998
3768,2019-06-21 08:00:00,10843.84,0.0,3221.34,14065.18
3769,2019-06-21 09:00:00,10071.14,0.0,3079.45,13150.59
3770,2019-06-21 10:00:00,9768.619999999999,0.0,2955.29,12723.91
3771,2019-06-21 11:00:00,10088.65,0.0,2874.19,12962.84
3772,2019-06-21 12:00:00,10544.14,29.53,2850.24,13423.91
3773,2019-06-21 13:00:00,10346.73,1570.7599999999998,2840.44,14757.93
3774,2019-06-21 14:00:00,9125.359999999999,5129.79,2818.9,17074.05
3775,2019-06-21 15:00:00,8870.089999999998,8085.450000000001,2800.92,19756.46
3776,2019-06-21 16:00:00,7937.399999999998,9451.35,2813.1899999999996,20201.94
3777,2019-06-21 17:00:00,7711.839999999998,10088.25,2893.19,20693.279999999995
3778,2019-06-21 18:00:00,7589.279999999999,10429.18,3042.39,21060.85
3779,2019-06-21 19:00:00,7595.92,10511.9,3238.0200000000004,21345.84
3780,2019-06-21 20:00:00,8221.39,10607.849999999999,3418.7000000000003,22247.94
3781,2019-06-21 21:00:00,8064.879999999999,10472.18,3586.65,22123.71
3782,2019-06-21 22:00:00,8929.11,10079.88,3728.9399999999996,22737.929999999997
3783,2019-06-21 23:00:00,9747.43,9341.619999999999,3830.45,22919.5
3784,2019-06-22 00:00:00,10562.21,7855.120000000001,3843.7200000000003,22261.050000000003
3785,2019-06-22 01:00:00,13037.55,4812.13,3757.84,21607.52
3786,2019-06-22 02:00:00,14585.9,1346.93,3653.3500000000004,19586.18
3787,2019-06-22 03:00:00,14619.170000000002,14.77,3628.3900000000003,18262.33
3788,2019-06-22 04:00:00,14066.91,2.35,3667.79,17737.05
3789,2019-06-22 05:00:00,12980.56,0.02,3706.1499999999996,16686.73
3790,2019-06-22 06:00:00,11957.86,0.03,3696.9500000000003,15654.840000000002
3791,2019-06-22 07:00:00,11283.73,0.0,3554.05,14837.779999999999
3792,2019-06-22 08:00:00,10681.89,0.0,3288.6800000000003,13970.57
3793,2019-06-22 09:00:00,10268.56,0.0,2932.0,13200.56
3794,2019-06-22 10:00:00,10518.45,0.0,2503.0,13021.45
3795,2019-06-22 11:00:00,10759.55,0.0,2025.5500000000002,12785.099999999999
3796,2019-06-22 12:00:00,10914.15,55.06000000000001,1563.12,12532.329999999998
3797,2019-06-22 13:00:00,10473.239999999998,1980.2600000000002,1189.46,13642.96
3798,2019-06-22 14:00:00,8438.95,6195.59,928.22,15562.76
3799,2019-06-22 15:00:00,8034.989999999998,8760.59,745.1800000000001,17540.76
3800,2019-06-22 16:00:00,8133.18,9812.550000000001,636.06,18581.790000000005
3801,2019-06-22 17:00:00,7933.1900000000005,10408.16,599.62,18940.969999999998
3802,2019-06-22 18:00:00,7951.1600000000035,10658.679999999998,520.56,19130.400000000005
3803,2019-06-22 19:00:00,8036.909999999998,10728.14,426.87,19191.919999999995
3804,2019-06-22 20:00:00,8113.67,10714.720000000001,374.08000000000004,19202.47
3805,2019-06-22 21:00:00,8291.48,10608.07,378.45000000000005,19278.0
3806,2019-06-22 22:00:00,8913.019999999999,10243.41,467.69,19624.12
3807,2019-06-22 23:00:00,11319.41,9519.81,696.42,21535.64
3808,2019-06-23 00:00:00,13088.37,8221.6,1008.43,22318.4
3809,2019-06-23 01:00:00,16232.480000000001,5094.679999999999,1426.38,22753.54
3810,2019-06-23 02:00:00,18338.559999999998,1252.57,1854.49,21445.62
3811,2019-06-23 03:00:00,18459.23,38.58,2076.1,20573.91
3812,2019-06-23 04:00:00,17374.92,0.0,2237.34,19612.26
3813,2019-06-23 05:00:00,15679.529999999999,0.0,2320.91,18000.44
3814,2019-06-23 06:00:00,14297.53,0.0,2047.4099999999999,16344.94
3815,2019-06-23 07:00:00,13546.8,0.0,1444.92,14991.72
3816,2019-06-23 08:00:00,13245.83,0.0,1200.93,14446.76
3817,2019-06-23 09:00:00,12042.86,0.0,922.5899999999999,12965.45
3818,2019-06-23 10:00:00,11879.900000000001,0.0,738.54,12618.440000000002
3819,2019-06-23 11:00:00,11586.52,0.0,599.6700000000001,12186.19
3820,2019-06-23 12:00:00,11502.02,55.220000000000006,527.1800000000001,12084.42
3821,2019-06-23 13:00:00,10752.32,1981.02,488.35,13221.69
3822,2019-06-23 14:00:00,7813.960000000001,6244.049999999999,465.23,14523.24
3823,2019-06-23 15:00:00,6990.5999999999985,8831.26,398.70000000000005,16220.56
3824,2019-06-23 16:00:00,7021.039999999997,9863.54,345.78999999999996,17230.37
3825,2019-06-23 17:00:00,7062.1799999999985,10472.41,295.92,17830.509999999995
3826,2019-06-23 18:00:00,7257.15,10682.7,267.81,18207.66
3827,2019-06-23 19:00:00,7694.42,10716.97,259.86,18671.25
3828,2019-06-23 20:00:00,8636.53,10693.97,317.41,19647.91
3829,2019-06-23 21:00:00,9452.61,10604.949999999999,511.03,20568.589999999997
3830,2019-06-23 22:00:00,10777.91,10243.470000000001,849.16,21870.54
3831,2019-06-23 23:00:00,12843.469999999998,9520.86,1365.13,23729.46
3832,2019-06-24 00:00:00,14806.650000000001,8233.16,1699.96,24739.77
3833,2019-06-24 01:00:00,17866.97,5102.57,2102.33,25071.870000000003
3834,2019-06-24 02:00:00,20464.33,1262.42,2467.2200000000003,24193.97
3835,2019-06-24 03:00:00,20611.27,36.15,2642.12,23289.54
3836,2019-06-24 04:00:00,18203.71,0.0,2822.23,21025.94
3837,2019-06-24 05:00:00,15582.789999999997,0.0,2963.63,18546.42
3838,2019-06-24 06:00:00,13558.77,0.0,2907.7299999999996,16466.5
3839,2019-06-24 07:00:00,11555.32,0.0,2917.8900000000003,14473.21
3840,2019-06-24 08:00:00,11186.38,0.0,2773.11,13959.49
3841,2019-06-24 09:00:00,10128.25,0.0,2646.83,12775.08
3842,2019-06-24 10:00:00,10058.77,0.0,2485.84,12544.61
3843,2019-06-24 11:00:00,10628.66,0.0,2302.98,12931.64
3844,2019-06-24 12:00:00,11205.06,51.510000000000005,1989.0700000000002,13245.64
3845,2019-06-24 13:00:00,11436.25,1911.37,1607.0800000000002,14954.699999999999
3846,2019-06-24 14:00:00,10234.529999999999,6071.449999999999,1272.03,17578.01
3847,2019-06-24 15:00:00,10039.280000000002,8671.91,911.71,19622.9
3848,2019-06-24 16:00:00,9954.76,9721.98,589.49,20266.23
3849,2019-06-24 17:00:00,10155.539999999999,10338.34,381.87,20875.749999999996
3850,2019-06-24 18:00:00,10288.84,10603.05,428.46,21320.35
3851,2019-06-24 19:00:00,10954.340000000002,10613.439999999999,542.63,22110.41
3852,2019-06-24 20:00:00,12218.150000000001,10573.079999999998,748.11,23539.34
3853,2019-06-24 21:00:00,13460.470000000001,10449.91,1168.5,25078.88
3854,2019-06-24 22:00:00,13851.23,9958.03,1668.72,25477.980000000003
3855,2019-06-24 23:00:00,14757.29,9165.84,2232.14,26155.27
3856,2019-06-25 00:00:00,16497.01,7835.030000000001,2463.2599999999998,26795.3
3857,2019-06-25 01:00:00,18912.379999999997,4672.9400000000005,2611.25,26196.57
3858,2019-06-25 02:00:00,20647.77,1110.17,2701.62,24459.56
3859,2019-06-25 03:00:00,20339.74,23.65,2792.13,23155.520000000004
3860,2019-06-25 04:00:00,18143.07,0.0,2862.24,21005.309999999998
3861,2019-06-25 05:00:00,16869.66,0.0,2905.07,19774.73
3862,2019-06-25 06:00:00,14380.48,0.0,2831.21,17211.69
3863,2019-06-25 07:00:00,12728.579999999998,0.0,2944.88,15673.46
3864,2019-06-25 08:00:00,11999.18,0.0,2829.82,14829.0
3865,2019-06-25 09:00:00,11039.060000000001,0.0,2692.7,13731.760000000002
3866,2019-06-25 10:00:00,10908.66,0.0,2560.07,13468.73
3867,2019-06-25 11:00:00,11437.75,0.0,2412.98,13850.73
3868,2019-06-25 12:00:00,11918.23,53.25,2082.59,14054.07
3869,2019-06-25 13:00:00,12402.730000000001,1632.21,1768.35,15803.290000000003
3870,2019-06-25 14:00:00,11613.779999999999,5522.58,1439.56,18575.920000000002
3871,2019-06-25 15:00:00,10749.630000000001,8054.170000000001,1096.51,19900.31
3872,2019-06-25 16:00:00,11031.63,8885.58,827.84,20745.05
3873,2019-06-25 17:00:00,11310.509999999998,9453.84,660.6800000000001,21425.03
3874,2019-06-25 18:00:00,11393.93,9739.57,787.11,21920.61
3875,2019-06-25 19:00:00,11843.960000000003,9816.48,1011.96,22672.4
3876,2019-06-25 20:00:00,12171.97,9675.34,1318.76,23166.069999999996
3877,2019-06-25 21:00:00,12399.33,9492.3,1732.83,23624.46
3878,2019-06-25 22:00:00,13010.850000000002,8961.82,2119.46,24092.13
3879,2019-06-25 23:00:00,14015.739999999998,8176.45,2450.91,24643.1
3880,2019-06-26 00:00:00,15436.99,6946.09,2571.99,24955.07
3881,2019-06-26 01:00:00,16704.89,4378.2699999999995,2669.79,23752.95
3882,2019-06-26 02:00:00,18276.839999999997,1079.3,2753.62,22109.759999999995
3883,2019-06-26 03:00:00,18241.0,19.73,2848.49,21109.22
3884,2019-06-26 04:00:00,17109.69,0.0,3025.88,20135.57
3885,2019-06-26 05:00:00,15225.51,0.0,3103.51,18329.02
3886,2019-06-26 06:00:00,13779.55,0.0,3085.21,16864.76
3887,2019-06-26 07:00:00,12357.74,0.0,3352.48,15710.22
3888,2019-06-26 08:00:00,11546.66,0.0,3296.31,14842.97
3889,2019-06-26 09:00:00,11136.150000000001,0.0,3221.3900000000003,14357.54
3890,2019-06-26 10:00:00,10620.44,0.0,3140.26,13760.7
3891,2019-06-26 11:00:00,10992.3,0.0,3044.35,14036.65
3892,2019-06-26 12:00:00,11106.88,46.870000000000005,2756.48,13910.23
3893,2019-06-26 13:00:00,11085.400000000001,1896.74,2459.21,15441.350000000002
3894,2019-06-26 14:00:00,10226.47,6095.870000000001,2159.86,18482.2
3895,2019-06-26 15:00:00,9604.640000000001,8646.92,1965.84,20217.4
3896,2019-06-26 16:00:00,9313.970000000001,9731.079999999998,1770.48,20815.53
3897,2019-06-26 17:00:00,9143.96,10337.76,1635.21,21116.93
3898,2019-06-26 18:00:00,8934.469999999998,10618.57,1857.88,21410.92
3899,2019-06-26 19:00:00,9240.18,10651.44,2206.04,22097.660000000003
3900,2019-06-26 20:00:00,9215.45,10622.75,2574.84,22413.04
3901,2019-06-26 21:00:00,9223.37,10507.41,2939.35,22670.129999999997
3902,2019-06-26 22:00:00,9347.690000000002,10123.669999999998,3284.98,22756.34
3903,2019-06-26 23:00:00,10514.57,9414.77,3583.11,23512.45
3904,2019-06-27 00:00:00,11217.23,8163.27,3611.1800000000003,22991.68
3905,2019-06-27 01:00:00,13991.339999999998,5072.46,3501.12,22564.92
3906,2019-06-27 02:00:00,15758.87,1272.13,3348.3599999999997,20379.36
3907,2019-06-27 03:00:00,15834.49,28.939999999999998,3358.73,19222.16
3908,2019-06-27 04:00:00,15163.839999999998,0.0,3362.85,18526.69
3909,2019-06-27 05:00:00,13570.56,0.0,3324.94,16895.5
3910,2019-06-27 06:00:00,12232.989999999998,0.0,3298.8900000000003,15531.879999999997
3911,2019-06-27 07:00:00,11003.460000000001,0.0,3001.41,14004.87
3912,2019-06-27 08:00:00,10660.49,0.0,2945.06,13605.55
3913,2019-06-27 09:00:00,10513.26,0.0,2876.02,13389.28
3914,2019-06-27 10:00:00,10282.03,0.0,2768.41,13050.44
3915,2019-06-27 11:00:00,10445.619999999999,0.0,2643.7,13089.32
3916,2019-06-27 12:00:00,10994.95,56.12,2389.8199999999997,13440.890000000001
3917,2019-06-27 13:00:00,10909.480000000001,1900.23,2066.66,14876.37
3918,2019-06-27 14:00:00,10014.909999999998,6018.050000000001,1699.8600000000001,17732.82
3919,2019-06-27 15:00:00,9431.31,8621.02,1432.74,19485.070000000003
3920,2019-06-27 16:00:00,9416.900000000001,9684.84,1172.14,20273.88
3921,2019-06-27 17:00:00,9340.240000000002,10329.349999999999,1013.96,20683.55
3922,2019-06-27 18:00:00,9196.57,10607.619999999999,1155.04,20959.23
3923,2019-06-27 19:00:00,9393.7,10632.7,1368.93,21395.33
3924,2019-06-27 20:00:00,9474.719999999998,10597.01,1605.69,21677.419999999995
3925,2019-06-27 21:00:00,9598.0,10486.19,1978.33,22062.520000000004
3926,2019-06-27 22:00:00,9790.240000000002,10090.49,2346.65,22227.380000000005
3927,2019-06-27 23:00:00,11056.130000000001,9366.4,2710.04,23132.57
3928,2019-06-28 00:00:00,11938.689999999999,8058.26,2848.01,22844.96
3929,2019-06-28 01:00:00,14271.890000000001,4946.21,2888.48,22106.58
3930,2019-06-28 02:00:00,16862.23,1226.6100000000001,2863.09,20951.93
3931,2019-06-28 03:00:00,16833.88,15.7,2866.6499999999996,19716.230000000003
3932,2019-06-28 04:00:00,15852.909999999998,0.0,2854.5099999999998,18707.42
3933,2019-06-28 05:00:00,14086.500000000002,0.0,2791.7400000000002,16878.24
3934,2019-06-28 06:00:00,12438.04,0.0,2654.8199999999997,15092.86
3935,2019-06-28 07:00:00,11923.08,0.0,2546.77,14469.85
3936,2019-06-28 08:00:00,11532.6,0.0,2396.25,13928.85
3937,2019-06-28 09:00:00,11207.41,0.0,2259.3,13466.71
3938,2019-06-28 10:00:00,11206.1,0.0,2080.58,13286.68
3939,2019-06-28 11:00:00,11599.23,0.0,1904.3200000000002,13503.55
3940,2019-06-28 12:00:00,11902.99,56.65,1628.19,13587.83
3941,2019-06-28 13:00:00,12215.36,1928.2,1331.1,15474.660000000002
3942,2019-06-28 14:00:00,10848.73,6024.65,1080.97,17954.35
3943,2019-06-28 15:00:00,10200.329999999998,8637.42,858.3699999999999,19696.12
3944,2019-06-28 16:00:00,10044.42,9571.44,653.2,20269.06
3945,2019-06-28 17:00:00,9988.81,10229.869999999999,538.24,20756.920000000002
3946,2019-06-28 18:00:00,9814.599999999999,10448.26,621.37,20884.23
3947,2019-06-28 19:00:00,9925.399999999998,10273.62,763.0999999999999,20962.119999999995
3948,2019-06-28 20:00:00,10666.69,10100.31,961.7099999999999,21728.71
3949,2019-06-28 21:00:00,10946.879999999997,9878.130000000001,1320.0,22145.01
3950,2019-06-28 22:00:00,11726.410000000002,9273.33,1699.55,22699.29
3951,2019-06-28 23:00:00,12615.210000000001,8333.01,2049.59,22997.81
3952,2019-06-29 00:00:00,13520.230000000001,7087.26,2246.5,22853.99
3953,2019-06-29 01:00:00,15665.570000000002,4289.76,2369.23,22324.56
3954,2019-06-29 02:00:00,17026.55,1042.22,2459.46,20528.23
3955,2019-06-29 03:00:00,17187.65,16.53,2615.61,19819.79
3956,2019-06-29 04:00:00,15820.69,0.0,2761.28,18581.97
3957,2019-06-29 05:00:00,14532.97,0.0,2877.6200000000003,17410.59
3958,2019-06-29 06:00:00,13198.41,0.0,2860.03,16058.44
3959,2019-06-29 07:00:00,13147.41,0.0,2770.95,15918.36
3960,2019-06-29 08:00:00,12584.73,0.0,2731.55,15316.279999999999
3961,2019-06-29 09:00:00,12058.57,0.0,2607.04,14665.61
3962,2019-06-29 10:00:00,11927.78,0.0,2468.2599999999998,14396.04
3963,2019-06-29 11:00:00,12121.85,0.0,2298.9,14420.75
3964,2019-06-29 12:00:00,12200.65,32.79,1970.71,14204.150000000001
3965,2019-06-29 13:00:00,12116.98,1545.31,1602.46,15264.75
3966,2019-06-29 14:00:00,9640.94,5223.379999999999,1293.33,16157.65
3967,2019-06-29 15:00:00,9045.119999999999,7516.15,1078.87,17640.139999999996
3968,2019-06-29 16:00:00,9036.230000000001,8458.939999999999,899.12,18394.289999999997
3969,2019-06-29 17:00:00,8988.86,9059.77,869.6600000000001,18918.29
3970,2019-06-29 18:00:00,9069.87,9337.23,850.76,19257.859999999997
3971,2019-06-29 19:00:00,9689.170000000002,9290.73,929.3699999999999,19909.27
3972,2019-06-29 20:00:00,10331.25,9235.89,1070.37,20637.51
3973,2019-06-29 21:00:00,10794.610000000002,9082.779999999999,1399.17,21276.559999999998
3974,2019-06-29 22:00:00,11181.51,8711.95,1761.6000000000001,21655.059999999998
3975,2019-06-29 23:00:00,12557.5,7929.58,2172.9,22659.980000000003
3976,2019-06-30 00:00:00,14068.81,6737.09,2321.92,23127.82
3977,2019-06-30 01:00:00,16064.979999999998,4102.150000000001,2462.79,22629.92
3978,2019-06-30 02:00:00,17979.289999999997,1000.7499999999999,2576.06,21556.1
3979,2019-06-30 03:00:00,18080.07,17.48,2747.81,20845.36
3980,2019-06-30 04:00:00,16678.43,0.0,2887.11,19565.54
3981,2019-06-30 05:00:00,15875.03,0.0,2994.0099999999998,18869.04
3982,2019-06-30 06:00:00,14523.779999999999,0.0,2973.27,17497.05
3983,2019-06-30 07:00:00,12990.579999999998,0.0,2717.8900000000003,15708.469999999998
3984,2019-06-30 08:00:00,12540.39,0.0,2588.91,15129.3
3985,2019-06-30 09:00:00,12263.259999999998,0.0,2321.55,14584.809999999998
3986,2019-06-30 10:00:00,11927.43,0.0,2065.68,13993.11
3987,2019-06-30 11:00:00,11899.900000000001,0.0,1862.62,13762.52
3988,2019-06-30 12:00:00,12028.27,27.66,1666.68,13722.61
3989,2019-06-30 13:00:00,10782.970000000001,1419.6999999999998,1488.85,13691.520000000002
3990,2019-06-30 14:00:00,8974.579999999998,5017.21,1350.42,15342.209999999997
3991,2019-06-30 15:00:00,8178.8099999999995,7495.29,1180.22,16854.32
3992,2019-06-30 16:00:00,8137.199999999999,8782.49,1018.18,17937.87
3993,2019-06-30 17:00:00,8224.720000000001,9532.22,933.3100000000001,18690.250000000004
