,INTERVAL_START_PT,INTERVAL_END_PT,date_hour_start,OPR_DT_PT,OPR_HR_PT,day_week,OPR_INTERVAL,$_MWH_np15,$_MWH_sp15,$_MWH_zp26,other,solar,wind,total_mw,net_exp_MW,load_MW,HH_$_million_BTU_not_seasonal_adj
4418,2019-08-04 03:00:00,2019-08-04 04:00:00,2019-08-04 03:00:00,2019-08-04 00:00:00,4,6,0,27.45722,28.00952,27.60656,24564.980000000003,7.17,2418.16,26990.31,-128467.13,413621.0,2.12
4419,2019-08-04 04:00:00,2019-08-04 05:00:00,2019-08-04 04:00:00,2019-08-04 00:00:00,5,6,0,26.78373,27.23862,26.8632,23187.3,0.0,2477.4700000000007,25664.77,-110934.47,391415.0,2.12
4420,2019-08-04 05:00:00,2019-08-04 06:00:00,2019-08-04 05:00:00,2019-08-04 00:00:00,6,6,0,27.04203,27.54035,27.15,20436.26,0.0,2493.11,22929.37,-100845.51,360281.0,2.12
4421,2019-08-04 06:00:00,2019-08-04 07:00:00,2019-08-04 06:00:00,2019-08-04 00:00:00,7,6,0,27.22956,27.70014,27.313090000000006,18081.13,0.0,2457.8,20538.93,-92412.51,328564.0,2.12
4422,2019-08-04 07:00:00,2019-08-04 08:00:00,2019-08-04 07:00:00,2019-08-04 00:00:00,8,6,0,22.96783,23.14069,22.81832,16686.57,0.0,2348.64,19035.21,-65660.98000000001,303600.0,2.12
4423,2019-08-04 08:00:00,2019-08-04 09:00:00,2019-08-04 08:00:00,2019-08-04 00:00:00,9,6,0,16.768929999999994,16.56128,16.41272,15103.64,0.0,2198.81,17302.45,-63921.28,283309.0,2.12
4424,2019-08-04 09:00:00,2019-08-04 10:00:00,2019-08-04 09:00:00,2019-08-04 00:00:00,10,6,0,17.0887,16.906029999999998,16.719910000000002,14338.62,0.0,2163.1800000000007,16501.8,-58197.81000000001,268766.0,2.12
4425,2019-08-04 10:00:00,2019-08-04 11:00:00,2019-08-04 10:00:00,2019-08-04 00:00:00,11,6,0,21.7168,21.61123,21.26812,13796.86,0.0,2038.0,15834.86,-57185.37,258461.0,2.12
4426,2019-08-04 11:00:00,2019-08-04 12:00:00,2019-08-04 11:00:00,2019-08-04 00:00:00,12,6,0,25.27117,25.327720000000006,24.82389,13626.0,0.0,1960.76,15586.76,-57886.34,253389.0,2.12
4427,2019-08-04 12:00:00,2019-08-04 13:00:00,2019-08-04 12:00:00,2019-08-04 00:00:00,13,6,0,27.19139,27.587740000000004,26.892740000000003,13760.07,0.18,1742.49,15502.74,-59031.05,252792.0,2.12
4428,2019-08-04 13:00:00,2019-08-04 14:00:00,2019-08-04 13:00:00,2019-08-04 00:00:00,14,6,0,30.70369,31.778990000000004,30.68129,13328.02,762.9599999999998,1530.76,15621.74,-63639.70000000001,250601.0,2.12
4429,2019-08-04 14:00:00,2019-08-04 15:00:00,2019-08-04 14:00:00,2019-08-04 00:00:00,15,6,0,32.0911,33.800090000000004,32.358979999999995,11065.63,4404.09,1250.06,16719.78,-62002.51000000001,253830.0,2.12
4430,2019-08-04 15:00:00,2019-08-04 16:00:00,2019-08-04 15:00:00,2019-08-04 00:00:00,16,6,0,35.58181,37.21022,35.75401,9981.559999999998,7762.6100000000015,954.09,18698.26,-58171.36,262087.0,2.12
4431,2019-08-04 16:00:00,2019-08-04 17:00:00,2019-08-04 16:00:00,2019-08-04 00:00:00,17,6,0,37.84524,39.69786,37.94484,10104.93,9067.69,769.29,19941.910000000003,-54820.97,271688.0,2.12
4432,2019-08-04 17:00:00,2019-08-04 18:00:00,2019-08-04 17:00:00,2019-08-04 00:00:00,18,6,0,41.18001,45.02728,41.33408,10234.28,9807.77,730.6,20772.65,-51731.77,286053.0,2.12
4433,2019-08-04 18:00:00,2019-08-04 19:00:00,2019-08-04 18:00:00,2019-08-04 00:00:00,19,6,0,50.06609,57.84365,50.33634,11549.13,10030.31,784.01,22363.45,-49517.80999999999,303682.0,2.12
4434,2019-08-04 19:00:00,2019-08-04 20:00:00,2019-08-04 19:00:00,2019-08-04 00:00:00,20,6,0,70.18992,74.56336,71.76881,13763.35,9985.33,873.7,24622.38,-55721.87,324111.0,2.12
4435,2019-08-04 20:00:00,2019-08-04 21:00:00,2019-08-04 20:00:00,2019-08-04 00:00:00,21,6,0,49.34961,52.26295,50.35547,16071.89,9995.02,1036.47,27103.380000000005,-62281.01000000001,348835.0,2.12
4436,2019-08-04 21:00:00,2019-08-04 22:00:00,2019-08-04 21:00:00,2019-08-04 00:00:00,22,6,0,39.88158,41.84928,40.56818,18401.25,9836.38,1265.91,29503.54,-73364.01000000001,374543.0,2.12
4437,2019-08-04 22:00:00,2019-08-04 23:00:00,2019-08-04 22:00:00,2019-08-04 00:00:00,23,6,0,35.06091,36.4,35.60822,19555.61,9322.97,1555.62,30434.2,-85578.14,401774.0,2.12
4438,2019-08-04 23:00:00,2019-08-05 00:00:00,2019-08-04 23:00:00,2019-08-04 00:00:00,24,6,0,30.8916,31.63371,31.09863,21557.75,8507.77,1845.37,31910.89,-93814.05000000002,417002.0,2.12
4439,2019-08-05 00:00:00,2019-08-05 01:00:00,2019-08-05 00:00:00,2019-08-05 00:00:00,1,0,0,30.40086,31.38457,30.8,23632.730000000003,6914.71,2064.19,32611.63,-97419.64,429936.0,2.02
4440,2019-08-05 01:00:00,2019-08-05 02:00:00,2019-08-05 01:00:00,2019-08-05 00:00:00,2,0,0,28.05631,28.8249,28.35103,25578.32,3710.38,2271.23,31559.93,-104934.80000000002,433109.0,2.02
4441,2019-08-05 02:00:00,2019-08-05 03:00:00,2019-08-05 02:00:00,2019-08-05 00:00:00,3,0,0,27.09198,27.81161,27.3458,26819.3,617.81,2475.35,29912.46,-109636.58999999997,421922.0,2.02
4442,2019-08-05 03:00:00,2019-08-05 04:00:00,2019-08-05 03:00:00,2019-08-05 00:00:00,4,0,0,26.734820000000006,27.25527,26.8663,25243.5,8.3,2707.29,27959.09,-115089.56,412267.0,2.02
4443,2019-08-05 04:00:00,2019-08-05 05:00:00,2019-08-05 04:00:00,2019-08-05 00:00:00,5,0,0,27.20952,27.71397,27.31822,23634.13,0.0,2738.26,26372.39,-107531.88999999998,387152.0,2.02
4444,2019-08-05 05:00:00,2019-08-05 06:00:00,2019-08-05 05:00:00,2019-08-05 00:00:00,6,0,0,31.07196,31.77458,31.26678,20691.05,0.0,2728.16,23419.21,-83243.68000000001,353173.0,2.02
4445,2019-08-05 06:00:00,2019-08-05 07:00:00,2019-08-05 06:00:00,2019-08-05 00:00:00,7,0,0,36.43421,37.34722,36.7423,18488.61,0.0,2583.61,21072.22,-64573.50000000001,319234.0,2.02
4446,2019-08-05 07:00:00,2019-08-05 08:00:00,2019-08-05 07:00:00,2019-08-05 00:00:00,8,0,0,32.37995,32.98285,32.35996,16874.54,0.0,2435.79,19310.33,-60392.01999999999,294607.0,2.02
4447,2019-08-05 08:00:00,2019-08-05 09:00:00,2019-08-05 08:00:00,2019-08-05 00:00:00,9,0,0,29.39684,29.24442,28.86485,15863.39,0.0,2366.65,18230.04,-61594.16,277500.0,2.02
4448,2019-08-05 09:00:00,2019-08-05 10:00:00,2019-08-05 09:00:00,2019-08-05 00:00:00,10,0,0,28.05203,28.23201,27.65183,15296.11,0.0,2200.08,17496.19,-61806.770000000026,266213.0,2.02
4449,2019-08-05 10:00:00,2019-08-05 11:00:00,2019-08-05 10:00:00,2019-08-05 00:00:00,11,0,0,29.23903,29.642290000000006,28.99246,14954.990000000002,0.0,2014.84,16969.83,-61964.92999999999,260142.0,2.02
4450,2019-08-05 11:00:00,2019-08-05 12:00:00,2019-08-05 11:00:00,2019-08-05 00:00:00,12,0,0,30.4957,28.36661,30.530590000000004,15329.4,0.0,1835.31,17164.71,-63672.25999999999,263473.0,2.02
4451,2019-08-05 12:00:00,2019-08-05 13:00:00,2019-08-05 12:00:00,2019-08-05 00:00:00,13,0,0,33.23366,32.212270000000004,33.474270000000004,16664.62,0.18,1690.84,18355.64,-65711.78,277784.0,2.02
4452,2019-08-05 13:00:00,2019-08-05 14:00:00,2019-08-05 13:00:00,2019-08-05 00:00:00,14,0,0,36.08749,37.95544,36.16084,17503.86,741.78,1543.4699999999998,19789.11,-76233.65000000001,295289.0,2.02
4453,2019-08-05 14:00:00,2019-08-05 15:00:00,2019-08-05 14:00:00,2019-08-05 00:00:00,15,0,0,36.18891,46.77264,36.04342000000001,16450.559999999998,4217.6,1259.85,21928.009999999995,-72195.7,311491.0,2.02
4454,2019-08-05 15:00:00,2019-08-05 16:00:00,2019-08-05 15:00:00,2019-08-05 00:00:00,16,0,0,41.17123,53.49093000000001,39.78254,15612.059999999998,7446.13,971.82,24030.01,-65432.27,322953.0,2.02
4455,2019-08-05 16:00:00,2019-08-05 17:00:00,2019-08-05 16:00:00,2019-08-05 00:00:00,17,0,0,46.80135,57.10227,45.28694,15627.58,8698.75,788.06,25114.390000000007,-64628.39000000002,333885.0,2.02
4456,2019-08-05 17:00:00,2019-08-05 18:00:00,2019-08-05 17:00:00,2019-08-05 00:00:00,18,0,0,48.28741,63.75341,46.46401,16211.22,9403.44,713.97,26328.630000000005,-70503.86000000003,348471.0,2.02
4457,2019-08-05 18:00:00,2019-08-05 19:00:00,2019-08-05 18:00:00,2019-08-05 00:00:00,19,0,0,72.02776999999998,85.1694,71.18495,17484.1,9696.59,788.45,27969.14,-72952.26999999999,366864.0,2.02
4458,2019-08-05 19:00:00,2019-08-05 20:00:00,2019-08-05 19:00:00,2019-08-05 00:00:00,20,0,0,97.41575,106.17336,98.39189,19305.83,9778.95,866.06,29950.840000000004,-73925.8,388045.0,2.02
4459,2019-08-05 20:00:00,2019-08-05 21:00:00,2019-08-05 20:00:00,2019-08-05 00:00:00,21,0,0,59.21816,64.00931,60.36946999999999,22368.120000000006,9705.3,1037.98,33111.4,-80104.81999999999,416488.0,2.02
4460,2019-08-05 21:00:00,2019-08-05 22:00:00,2019-08-05 21:00:00,2019-08-05 00:00:00,22,0,0,44.74729,47.80017,45.62455,23937.92,9424.56,1279.09,34641.569999999985,-90842.34999999998,440352.0,2.02
4461,2019-08-05 22:00:00,2019-08-05 23:00:00,2019-08-05 22:00:00,2019-08-05 00:00:00,23,0,0,36.87268,38.77322,37.44168,25578.810000000005,8848.44,1537.8,35965.05000000002,-96271.65999999996,458545.0,2.02
4462,2019-08-05 23:00:00,2019-08-06 00:00:00,2019-08-05 23:00:00,2019-08-05 00:00:00,24,0,0,33.1818,34.6379,33.59783,27342.800000000007,8009.1500000000015,1796.34,37148.29,-96781.80000000002,469564.0,2.02
4463,2019-08-06 00:00:00,2019-08-06 01:00:00,2019-08-06 00:00:00,2019-08-06 00:00:00,1,1,0,29.28493,30.1998,29.59191,29410.08,6475.1500000000015,1990.37,37875.6,-105487.23,475375.0,2.15
4464,2019-08-06 01:00:00,2019-08-06 02:00:00,2019-08-06 01:00:00,2019-08-06 00:00:00,2,1,0,27.17584,27.91784,27.40631,30812.36,3459.76,2195.44,36467.56,-107221.35,471236.0,2.15
4465,2019-08-06 02:00:00,2019-08-06 03:00:00,2019-08-06 02:00:00,2019-08-06 00:00:00,3,1,0,26.71835,27.36686,26.90601,31294.57,568.5899999999998,2408.56,34271.72,-113142.72,455179.0,2.15
4466,2019-08-06 03:00:00,2019-08-06 04:00:00,2019-08-06 03:00:00,2019-08-06 00:00:00,4,1,0,26.09374,26.69901,26.25245,29641.96,14.94,2570.23,32227.13,-120696.92000000006,443492.0,2.15
4467,2019-08-06 04:00:00,2019-08-06 05:00:00,2019-08-06 04:00:00,2019-08-06 00:00:00,5,1,0,26.48265,26.92588,26.52887,26350.22,0.0,2610.9,28961.120000000006,-104456.38,414618.0,2.15
4468,2019-08-06 05:00:00,2019-08-06 06:00:00,2019-08-06 05:00:00,2019-08-06 00:00:00,6,1,0,27.55791,28.26642,27.75709,22842.28,0.0,2690.2,25532.48,-86391.64,375978.0,2.15
4469,2019-08-06 06:00:00,2019-08-06 07:00:00,2019-08-06 06:00:00,2019-08-06 00:00:00,7,1,0,30.24598,30.96523,30.4211,19592.45,0.0,2572.640000000001,22165.09,-77514.91,339028.0,2.15
4470,2019-08-06 07:00:00,2019-08-06 08:00:00,2019-08-06 07:00:00,2019-08-06 00:00:00,8,1,0,28.44881,29.0429,28.45763,17611.66,0.0,2518.39,20130.05,-73478.89000000001,285522.0,2.15
4471,2019-08-06 08:00:00,2019-08-06 09:00:00,2019-08-06 08:00:00,2019-08-06 00:00:00,9,1,0,26.64924,26.7066,26.239590000000003,16663.949999999993,0.0,2374.33,19038.28,-76814.47,294681.0,2.15
4472,2019-08-06 09:00:00,2019-08-06 10:00:00,2019-08-06 09:00:00,2019-08-06 00:00:00,10,1,0,27.13361,27.357,26.720340000000004,16053.86,0.0,2222.62,18276.48,-75469.36000000003,282443.0,2.15
4473,2019-08-06 10:00:00,2019-08-06 11:00:00,2019-08-06 10:00:00,2019-08-06 00:00:00,11,1,0,28.45896,28.84555,28.13191,15785.13,0.0,2109.16,17894.29,-75363.05,273949.0,2.15
4474,2019-08-06 11:00:00,2019-08-06 12:00:00,2019-08-06 11:00:00,2019-08-06 00:00:00,12,1,0,30.097140000000003,30.3176,29.912470000000006,16088.61,0.0,1991.2,18079.81,-74260.14000000001,275502.0,2.15
4475,2019-08-06 12:00:00,2019-08-06 13:00:00,2019-08-06 12:00:00,2019-08-06 00:00:00,13,1,0,32.93769,33.482009999999995,32.911590000000004,17105.52,0.07,1820.6,18926.19,-79252.92,289078.0,2.15
4476,2019-08-06 13:00:00,2019-08-06 14:00:00,2019-08-06 13:00:00,2019-08-06 00:00:00,14,1,0,36.18084,35.21901,36.23315,17969.199999999993,488.51,1654.46,20112.169999999995,-85446.38,307035.0,2.15
4477,2019-08-06 14:00:00,2019-08-06 15:00:00,2019-08-06 14:00:00,2019-08-06 00:00:00,15,1,0,37.27667,44.85859,36.57599,16991.61,3057.53,1416.36,21465.5,-79883.20999999999,321187.0,2.15
4478,2019-08-06 15:00:00,2019-08-06 16:00:00,2019-08-06 15:00:00,2019-08-06 00:00:00,16,1,0,35.82289,47.55676,34.32671,15985.330000000002,5668.1100000000015,1102.12,22755.56,-73525.0,331115.0,2.15
4479,2019-08-06 16:00:00,2019-08-06 17:00:00,2019-08-06 16:00:00,2019-08-06 00:00:00,17,1,0,44.8383,53.0116,43.77757,16666.6,6925.85,893.03,24485.48,-67945.96,341590.0,2.15
4480,2019-08-06 17:00:00,2019-08-06 18:00:00,2019-08-06 17:00:00,2019-08-06 00:00:00,18,1,0,48.6231,58.05229,47.39373,17147.07,7580.93,801.56,25529.56,-67271.03,353519.0,2.15
4481,2019-08-06 18:00:00,2019-08-06 19:00:00,2019-08-06 18:00:00,2019-08-06 00:00:00,19,1,0,63.63099,77.23257,62.27206999999999,18346.27,7879.49,811.45,27037.209999999995,-69333.79000000001,366848.0,2.15
4482,2019-08-06 19:00:00,2019-08-06 20:00:00,2019-08-06 19:00:00,2019-08-06 00:00:00,20,1,0,78.76255,101.00381,77.3266,19838.28,8016.51,862.74,28717.53,-71219.38,387509.0,2.15
4483,2019-08-06 20:00:00,2019-08-06 21:00:00,2019-08-06 20:00:00,2019-08-06 00:00:00,21,1,0,49.96633,56.15605,50.05,21213.980000000003,7993.209999999999,1014.83,30222.020000000004,-80836.94,413618.0,2.15
4484,2019-08-06 21:00:00,2019-08-06 22:00:00,2019-08-06 21:00:00,2019-08-06 00:00:00,22,1,0,41.42125,43.62815,41.90025,23013.67,7943.1,1192.75,32149.52,-86870.62999999999,441479.0,2.15
4485,2019-08-06 22:00:00,2019-08-06 23:00:00,2019-08-06 22:00:00,2019-08-06 00:00:00,23,1,0,34.76073,36.3076,35.19852,24898.930000000004,7707.45,1431.5300000000002,34037.91,-96060.61000000002,464283.0,2.15
4486,2019-08-06 23:00:00,2019-08-07 00:00:00,2019-08-06 23:00:00,2019-08-06 00:00:00,24,1,0,31.03311,34.774159999999995,31.2824,26244.710000000006,7097.28,1682.09,35024.08,-109100.35,478254.0,2.15
4487,2019-08-07 00:00:00,2019-08-07 01:00:00,2019-08-07 00:00:00,2019-08-07 00:00:00,1,2,0,31.98931,32.78376,32.2827,27582.620000000006,5869.23,1833.41,35285.26000000002,-111725.03,482410.0,2.18
4488,2019-08-07 01:00:00,2019-08-07 02:00:00,2019-08-07 01:00:00,2019-08-07 00:00:00,2,2,0,29.86173,30.64991,30.16653,28856.619999999995,3202.390000000001,2038.58,34097.59,-120771.73000000005,474554.0,2.18
4489,2019-08-07 02:00:00,2019-08-07 03:00:00,2019-08-07 02:00:00,2019-08-07 00:00:00,3,2,0,27.90733,28.77628,28.279740000000004,29498.35,522.9499999999998,2307.87,32329.17,-125444.77,458164.0,2.18
4490,2019-08-07 03:00:00,2019-08-07 04:00:00,2019-08-07 03:00:00,2019-08-07 00:00:00,4,2,0,27.07973,27.87685,27.39858,27668.21,12.82,2463.16,30144.19,-122759.34,445670.0,2.18
4491,2019-08-07 04:00:00,2019-08-07 05:00:00,2019-08-07 04:00:00,2019-08-07 00:00:00,5,2,0,27.52071,28.12525,27.72128,24583.68,0.0,2595.6,27179.28,-112314.79,414014.0,2.18
4492,2019-08-07 05:00:00,2019-08-07 06:00:00,2019-08-07 05:00:00,2019-08-07 00:00:00,6,2,0,30.79928,31.66736,31.12998,21572.35,0.0,2682.19,24254.54,-101449.11,376035.0,2.18
4493,2019-08-07 06:00:00,2019-08-07 07:00:00,2019-08-07 06:00:00,2019-08-07 00:00:00,7,2,0,30.80128,31.57186,31.0625,18381.15,0.0,2599.09,20980.24,-94603.87,339928.0,2.18
4494,2019-08-07 07:00:00,2019-08-07 08:00:00,2019-08-07 07:00:00,2019-08-07 00:00:00,8,2,0,28.86708,29.35756,28.84627,17401.890000000007,0.0,2317.94,19719.83,-89303.92,313430.0,2.18
4495,2019-08-07 08:00:00,2019-08-07 09:00:00,2019-08-07 08:00:00,2019-08-07 00:00:00,9,2,0,26.28909,26.34052,25.89912,16503.89,0.0,2242.95,18746.84,-77414.48,294573.0,2.18
4496,2019-08-07 09:00:00,2019-08-07 10:00:00,2019-08-07 09:00:00,2019-08-07 00:00:00,10,2,0,26.38891,26.39221,25.91865,15750.75,0.0,2150.21,17900.96,-76526.12000000001,281493.0,2.18
4497,2019-08-07 10:00:00,2019-08-07 11:00:00,2019-08-07 10:00:00,2019-08-07 00:00:00,11,2,0,27.12233,27.14305,26.752540000000003,15380.2,0.0,2070.94,17451.14,-74240.56,274902.0,2.18
4498,2019-08-07 11:00:00,2019-08-07 12:00:00,2019-08-07 11:00:00,2019-08-07 00:00:00,12,2,0,27.19275,26.76373,26.90273,15757.7,0.0,1929.17,17686.87,-75377.35,276557.0,2.18
4499,2019-08-07 12:00:00,2019-08-07 13:00:00,2019-08-07 12:00:00,2019-08-07 00:00:00,13,2,0,28.33227,28.08762,28.24885,16668.15,0.06,1797.4,18465.610000000004,-78110.7,290300.0,2.18
4500,2019-08-07 13:00:00,2019-08-07 14:00:00,2019-08-07 13:00:00,2019-08-07 00:00:00,14,2,0,30.082890000000006,28.44579,30.14957,16702.59,547.89,1679.04,18929.52,-87454.15,307575.0,2.18
4501,2019-08-07 14:00:00,2019-08-07 15:00:00,2019-08-07 14:00:00,2019-08-07 00:00:00,15,2,0,32.43219000000001,32.75546,32.430409999999995,15507.73,3549.74,1465.8000000000004,20523.27,-80832.68999999999,321785.0,2.18
4502,2019-08-07 15:00:00,2019-08-07 16:00:00,2019-08-07 15:00:00,2019-08-07 00:00:00,16,2,0,34.43621,38.43818,34.22497,13949.51,6570.84,1238.56,21758.91,-77724.45999999999,331979.0,2.18
4503,2019-08-07 16:00:00,2019-08-07 17:00:00,2019-08-07 16:00:00,2019-08-07 00:00:00,17,2,0,34.26533,39.99489000000001,33.45956,13830.27,7790.1500000000015,1111.33,22731.75,-75111.76000000001,339922.0,2.18
4504,2019-08-07 17:00:00,2019-08-07 18:00:00,2019-08-07 17:00:00,2019-08-07 00:00:00,18,2,0,36.88536,40.17584,36.30325,14234.28,8540.11,1067.34,23841.73,-73750.58,347622.0,2.18
4505,2019-08-07 18:00:00,2019-08-07 19:00:00,2019-08-07 18:00:00,2019-08-07 00:00:00,19,2,0,46.60886,53.04659,46.26604,14971.55,8852.98,1137.14,24961.67,-76715.47,357192.0,2.18
4506,2019-08-07 19:00:00,2019-08-07 20:00:00,2019-08-07 19:00:00,2019-08-07 00:00:00,20,2,0,63.63559,68.27456,64.16399,16421.36,8905.91,1242.41,26569.68,-78544.16,369102.0,2.18
4507,2019-08-07 20:00:00,2019-08-07 21:00:00,2019-08-07 20:00:00,2019-08-07 00:00:00,21,2,0,43.2889,47.77806,43.69702,17699.85,8887.11,1465.02,28051.98,-81863.52,388509.0,2.18
4508,2019-08-07 21:00:00,2019-08-07 22:00:00,2019-08-07 21:00:00,2019-08-07 00:00:00,22,2,0,33.121590000000005,41.02865,33.14165,19039.520000000004,8718.65,1669.41,29427.580000000005,-91931.77,407209.0,2.18
4509,2019-08-07 22:00:00,2019-08-07 23:00:00,2019-08-07 22:00:00,2019-08-07 00:00:00,23,2,0,32.36395,36.06469,32.83791,20105.97,8341.710000000001,1877.02,30324.7,-102394.33999999998,423588.0,2.18
4510,2019-08-07 23:00:00,2019-08-08 00:00:00,2019-08-07 23:00:00,2019-08-07 00:00:00,24,2,0,29.5794,30.82,29.96922,22021.12,7656.539999999999,2080.35,31758.009999999995,-103709.36,436790.0,2.18
4511,2019-08-08 00:00:00,2019-08-08 01:00:00,2019-08-08 00:00:00,2019-08-08 00:00:00,1,3,0,28.29747,29.09367,28.61361,23090.67,6509.99,2177.07,31777.73,-108818.02,443520.0,2.13
4512,2019-08-08 01:00:00,2019-08-08 02:00:00,2019-08-08 01:00:00,2019-08-08 00:00:00,2,3,0,27.10576,27.72548,27.32908,24547.160000000003,3725.93,2331.65,30604.740000000005,-118924.14999999998,441666.0,2.13
4513,2019-08-08 02:00:00,2019-08-08 03:00:00,2019-08-08 02:00:00,2019-08-08 00:00:00,3,3,0,25.2834,25.72455,25.41574,25679.37,607.02,2534.9300000000007,28821.32,-124503.3,429400.0,2.13
4514,2019-08-08 03:00:00,2019-08-08 04:00:00,2019-08-08 03:00:00,2019-08-08 00:00:00,4,3,0,25.13517,25.46951,25.18146,24126.51,17.27,2691.26,26835.04,-127585.07,418869.0,2.13
4515,2019-08-08 04:00:00,2019-08-08 05:00:00,2019-08-08 04:00:00,2019-08-08 00:00:00,5,3,0,26.35185,26.44028,26.2259,21955.7,0.0,2784.23,24739.93,-118578.93999999994,392408.0,2.13
4516,2019-08-08 05:00:00,2019-08-08 06:00:00,2019-08-08 05:00:00,2019-08-08 00:00:00,6,3,0,28.17441,28.78071,28.37748,20453.34,0.0,2841.7,23295.04,-99004.94000000002,356576.0,2.13
4517,2019-08-08 06:00:00,2019-08-08 07:00:00,2019-08-08 06:00:00,2019-08-08 00:00:00,7,3,0,30.71638,31.44576,30.938370000000006,17398.079999999998,0.0,2825.2200000000007,20223.3,-93247.55,322422.0,2.13
4518,2019-08-08 07:00:00,2019-08-08 08:00:00,2019-08-08 07:00:00,2019-08-08 00:00:00,8,3,0,26.96558,27.25286,26.81366,15642.420000000002,0.0,2652.32,18294.74,-92451.3,299045.0,2.13
4519,2019-08-08 08:00:00,2019-08-08 09:00:00,2019-08-08 08:00:00,2019-08-08 00:00:00,9,3,0,22.50068,22.38411,22.03776,14502.63,0.0,2601.91,17104.54,-83490.93000000001,281716.0,2.13
4520,2019-08-08 09:00:00,2019-08-08 10:00:00,2019-08-08 09:00:00,2019-08-08 00:00:00,10,3,0,22.30865,22.02595,21.70932,13753.4,0.0,2489.78,16243.18,-79128.22,269523.0,2.13
4521,2019-08-08 10:00:00,2019-08-08 11:00:00,2019-08-08 10:00:00,2019-08-08 00:00:00,11,3,0,23.67271,23.60026,23.12901,13423.06,0.0,2383.57,15806.63,-77959.31999999999,263935.0,2.13
4522,2019-08-08 11:00:00,2019-08-08 12:00:00,2019-08-08 11:00:00,2019-08-08 00:00:00,12,3,0,25.23773,25.2046,24.7875,13787.11,0.0,2246.38,16033.490000000002,-76239.26,266199.0,2.13
4523,2019-08-08 12:00:00,2019-08-08 13:00:00,2019-08-08 12:00:00,2019-08-08 00:00:00,13,3,0,26.85417,26.3879,26.58486,14797.64,0.08,2073.27,16870.99,-82289.9,279351.0,2.13
4524,2019-08-08 13:00:00,2019-08-08 14:00:00,2019-08-08 13:00:00,2019-08-08 00:00:00,14,3,0,26.43458,25.57504,26.15158,15315.27,628.22,1932.26,17875.75,-80800.39000000001,296818.0,2.13
4525,2019-08-08 14:00:00,2019-08-08 15:00:00,2019-08-08 14:00:00,2019-08-08 00:00:00,15,3,0,27.81918,27.80521,27.85466,13922.0,4347.46,1665.65,19935.11,-75686.15999999999,307940.0,2.13
4526,2019-08-08 15:00:00,2019-08-08 16:00:00,2019-08-08 15:00:00,2019-08-08 00:00:00,16,3,0,31.04046,32.79076,31.16667,11593.660000000002,8124.3,1322.87,21040.83,-75049.73999999999,314924.0,2.13
4527,2019-08-08 16:00:00,2019-08-08 17:00:00,2019-08-08 16:00:00,2019-08-08 00:00:00,17,3,0,32.21675,31.85318,32.450509999999994,11334.71,9609.2,1087.41,22031.32,-75426.06,321320.0,2.13
4528,2019-08-08 17:00:00,2019-08-08 18:00:00,2019-08-08 17:00:00,2019-08-08 00:00:00,18,3,0,34.1063,33.05855,34.64907,11718.26,10288.93,1000.17,23007.36,-72932.63999999997,328638.0,2.13
4529,2019-08-08 18:00:00,2019-08-08 19:00:00,2019-08-08 18:00:00,2019-08-08 00:00:00,19,3,0,39.83209,45.12805,40.09572,12176.37,10599.79,1117.98,23894.14,-76049.57,337171.0,2.13
4530,2019-08-08 19:00:00,2019-08-08 20:00:00,2019-08-08 19:00:00,2019-08-08 00:00:00,20,3,0,51.41499,56.76919,52.51946,13066.509999999998,10673.93,1260.91,25001.35,-82776.65000000001,347870.0,2.13
4531,2019-08-08 20:00:00,2019-08-08 21:00:00,2019-08-08 20:00:00,2019-08-08 00:00:00,21,3,0,41.91885,44.60075,42.95717,14704.080000000002,10691.58,1521.9499999999996,26917.610000000004,-80606.75999999997,364697.0,2.13
4532,2019-08-08 21:00:00,2019-08-08 22:00:00,2019-08-08 21:00:00,2019-08-08 00:00:00,22,3,0,34.59097,37.08896,35.51208,15709.21,10574.27,1811.03,28094.509999999995,-84698.62,381107.0,2.13
4533,2019-08-08 22:00:00,2019-08-08 23:00:00,2019-08-08 22:00:00,2019-08-08 00:00:00,23,3,0,29.52687,30.80708,30.091,16773.509999999995,10206.070000000003,2094.02,29073.599999999995,-87619.13999999997,398731.0,2.13
4534,2019-08-08 23:00:00,2019-08-09 00:00:00,2019-08-08 23:00:00,2019-08-08 00:00:00,24,3,0,27.55048,28.55377,27.9346,18027.99,9466.51,2349.61,29844.11,-94595.02,410336.0,2.13
4535,2019-08-09 00:00:00,2019-08-09 01:00:00,2019-08-09 00:00:00,2019-08-09 00:00:00,1,4,0,27.88123,28.40789,27.92417,19790.1,7828.62,2461.76,30080.48,-101544.99,415569.0,2.09
4536,2019-08-09 01:00:00,2019-08-09 02:00:00,2019-08-09 01:00:00,2019-08-09 00:00:00,2,4,0,25.85044,26.30098,25.87694,21962.53,3996.27,2632.82,28591.62,-112936.09,415829.0,2.09
4537,2019-08-09 02:00:00,2019-08-09 03:00:00,2019-08-09 02:00:00,2019-08-09 00:00:00,3,4,0,24.64445,25.0174,24.65957,23041.93,566.29,2814.92,26423.14,-118688.72,406799.0,2.09
4538,2019-08-09 03:00:00,2019-08-09 04:00:00,2019-08-09 03:00:00,2019-08-09 00:00:00,4,4,0,24.51558,24.82584,24.49807,21959.83,10.98,2917.86,24888.67,-119464.27,401438.0,2.09
